"","Enter_Participant_ID","date","psychopyVersion","item","clicks","objects","target_pos","probe_obj","probe_p1","probe_p2","probe_p3","probe_p4","probe_p5","probe_p6","probe_p7","test_p1","test_p2","test_p3","test_p4","test_p5","test_p6","test_p7","test_p8","test_p9","test_p10","test_p11","test_p12","test_p13","test_p14","test_p15","test_p16","test_p17","test_p18","test_p19","test_p20","corr_p1","corr_p2","corr_p3","corr_p4","corr_p5","corr_p6","corr_p7","corr_p8","corr_p9","corr_p10","corr_p11","corr_p12","corr_p13","corr_p14","corr_p15","corr_p16","corr_p17","corr_p18","corr_p19","corr_p20","P1T_rectangle","P2T_rectangle","P3T_rectangle","P4T_rectangle","P5T_rectangle","P6T_rectangle","P7T_rectangle","P8T_rectangle","P9T_rectangle","P10T_rectangle","P11T_rectangle","P12T_rectangle","P13T_rectangle","P14T_rectangle","P15T_rectangle","P16T_rectangle","P17T_rectangle","P18T_rectangle","P19T_rectangle","P20T_rectangle","presented","start","end","rt","accuracy","totaltime"
"21","T999","2024-01-09_10h06.29.755","2022.2.5","item_13","2",4,"2.3","p3_p6","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","None","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_672.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.4172713750158,NA,0,0,71.1969404589618
"22","T999","2024-01-09_10h06.29.755","2022.2.5","item_14","2",5,"2.3","p8_p9","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_360.png","None","None","None","None","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.4555657499586,NA,0,0,71.1969404589618
"23","T999","2024-01-09_10h06.29.755","2022.2.5","item_15","2",5,"2.3","p1_p8","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_190.png","None","None","None","None","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.507564708998,NA,0,0,71.1969404589618
"24","T999","2024-01-09_10h06.29.755","2022.2.5","item_16","2",6,"2.3","p6_p7","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_3.png","None","None","None","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.5522314590053,NA,0,0,71.1969404589618
"25","T999","2024-01-09_10h06.29.755","2022.2.5","item_17","2",6,"2.3","p3_p6","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_585.png","None","None","None","None","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_360.png","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.595632667013,NA,0,0,71.1969404589618
"26","T999","2024-01-09_10h06.29.755","2022.2.5","item_18","2",6,"2.3","p7_p10","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_360.png","None","None","None","None","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.6373700840049,NA,0,0,71.1969404589618
"27","T999","2024-01-09_10h06.29.755","2022.2.5","item_19","3",5,"1,4,5","p1_p8_p9","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.6959017919726,NA,NA,0,71.1969404589618
"28","T999","2024-01-09_10h06.29.755","2022.2.5","item_20","3",5,"1,4,5","p1_p5_p8","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_23.png","None","None","colored PNG/PICTURE_90.png","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.7516671249759,NA,NA,0,71.1969404589618
"29","T999","2024-01-09_10h06.29.755","2022.2.5","item_21","3",5,"1,4,5","p1_p8_p9","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.8019062919775,NA,NA,0,71.1969404589618
"30","T999","2024-01-09_10h06.29.755","2022.2.5","item_22","3",6,"1,4,5","p3_p6_p11","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_23.png","None","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_90.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.8518064589589,NA,NA,0,71.1969404589618
"31","T999","2024-01-09_10h06.29.755","2022.2.5","item_23","3",6,"1,4,5","p2_p10_p11","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_91.png","colored PNG/PICTURE_23.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.910532000009,NA,NA,0,71.1969404589618
"32","T999","2024-01-09_10h06.29.755","2022.2.5","item_24","3",6,"1,4,5","p2_p6_p7","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_1.png","None","None","None","colored PNG/PICTURE_1.png","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,71.9602866249625,NA,NA,0,71.1969404589618
"33","T999","2024-01-09_10h06.29.755","2022.2.5","item_25","3",6,"1,4,5","p2_p6_p10","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_100.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.0101769170142,NA,NA,0,71.1969404589618
"34","T999","2024-01-09_10h06.29.755","2022.2.5","item_26","3",6,"1,4,5","p6_p7_p10","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_448.png","None","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_1.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.0605267090141,NA,NA,0,71.1969404589618
"35","T999","2024-01-09_10h06.29.755","2022.2.5","item_27","3",8,"1,4,5","p3_p7_p15","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_430.png","None","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_358.png","None","None","None","None","colored PNG/PICTURE_1.png","colored PNG/PICTURE_90.png","colored PNG/PICTURE_100.png","colored PNG/PICTURE_91.png","None","None","None","None","None",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.1106257499778,NA,NA,0,71.1969404589618
"36","T999","2024-01-09_10h06.29.755","2022.2.5","item_28","3",8,"1,4,5","p7_p13_p14","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_1.png","None","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_100.png","None","None","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_1.png","colored PNG/PICTURE_90.png","colored PNG/PICTURE_91.png","None","None","None","None","None",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.1618921670015,NA,NA,0,71.1969404589618
"37","T999","2024-01-09_10h06.29.755","2022.2.5","item_29","4",6,"2,3,6,7","p6_p7_p10_p11","None","colored PNG/PICTURE_541.png","colored PNG/PICTURE_238.png","None","None","colored PNG/PICTURE_707.png","colored PNG/PICTURE_338.png","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_238.png","colored PNG/PICTURE_707.png","None","None","colored PNG/PICTURE_541.png","colored PNG/PICTURE_338.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.2257738339831,NA,NA,0,71.1969404589618
"38","T999","2024-01-09_10h06.29.755","2022.2.5","item_30","4",6,"2,3,6,7","p2_p7_p10_p11","None","colored PNG/PICTURE_165.png","colored PNG/PICTURE_67.png","None","None","colored PNG/PICTURE_338.png","colored PNG/PICTURE_475.png","None","colored PNG/PICTURE_338.png","colored PNG/PICTURE_69.png","None","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_165.png","None","None","colored PNG/PICTURE_475.png","colored PNG/PICTURE_67.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.2949568339973,NA,NA,0,71.1969404589618
"39","T999","2024-01-09_10h06.29.755","2022.2.5","item_31","4",8,"2,3,6,7","p2_p6_p12_p13","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_165.png","colored PNG/PICTURE_67.png","None","colored PNG/PICTURE_64.png","colored PNG/PICTURE_707.png","None","None","colored PNG/PICTURE_67.png","colored PNG/PICTURE_35.png","None","None","None","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_165.png","colored PNG/PICTURE_541.png","colored PNG/PICTURE_238.png","None","None","None","None","None",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.3543024999672,NA,NA,0,71.1969404589618
"40","T999","2024-01-09_10h06.29.755","2022.2.5","item_32","4",8,"2,3,6,7","p7_p12_p14_p15","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_238.png","colored PNG/PICTURE_475.png","None","colored PNG/PICTURE_165.png","colored PNG/PICTURE_541.png","None","None","colored PNG/PICTURE_707.png","colored PNG/PICTURE_238.png","None","None","None","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_338.png","colored PNG/PICTURE_64.png","colored PNG/PICTURE_475.png","None","None","None","None","None",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.4211263339967,NA,NA,0,71.1969404589618
"41","T999","2024-01-09_10h06.29.755","2022.2.5","item_33","4",10,"2,3,6,7","p1_p18_p19_p20","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_541.png","None","None","colored PNG/PICTURE_67.png","colored PNG/PICTURE_475.png","colored PNG/PICTURE_35.png","None","None","colored PNG/PICTURE_238.png","colored PNG/PICTURE_338.png","None","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_707.png","None","None","None","None","None","None","colored PNG/PICTURE_64.png","colored PNG/PICTURE_165.png","colored PNG/PICTURE_67.png","colored PNG/PICTURE_475.png","colored PNG/PICTURE_541.png",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.4864222499891,NA,NA,0,71.1969404589618
"42","T999","2024-01-09_10h06.29.755","2022.2.5","item_34","4",10,"2,3,6,7","p1_p9_p19_p20","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_707.png","colored PNG/PICTURE_707.png","None","None","colored PNG/PICTURE_338.png","colored PNG/PICTURE_165.png","None","None","colored PNG/PICTURE_475.png","colored PNG/PICTURE_64.png","None","None","None","None","None","None","colored PNG/PICTURE_541.png","colored PNG/PICTURE_67.png","colored PNG/PICTURE_238.png","colored PNG/PICTURE_35.png","colored PNG/PICTURE_69.png",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72.557808417012,NA,NA,0,71.1969404589618
