"","Enter_Participant_ID","date","psychopyVersion","item","clicks","objects","target_pos","probe_obj","probe_p1","probe_p2","probe_p3","probe_p4","probe_p5","probe_p6","probe_p7","test_p1","test_p2","test_p3","test_p4","test_p5","test_p6","test_p7","test_p8","test_p9","test_p10","test_p11","test_p12","test_p13","test_p14","test_p15","test_p16","test_p17","test_p18","test_p19","test_p20","corr_p1","corr_p2","corr_p3","corr_p4","corr_p5","corr_p6","corr_p7","corr_p8","corr_p9","corr_p10","corr_p11","corr_p12","corr_p13","corr_p14","corr_p15","corr_p16","corr_p17","corr_p18","corr_p19","corr_p20","P1T_rectangle","P2T_rectangle","P3T_rectangle","P4T_rectangle","P5T_rectangle","P6T_rectangle","P7T_rectangle","P8T_rectangle","P9T_rectangle","P10T_rectangle","P11T_rectangle","P12T_rectangle","P13T_rectangle","P14T_rectangle","P15T_rectangle","P16T_rectangle","P17T_rectangle","P18T_rectangle","P19T_rectangle","P20T_rectangle","presented","start","end","rt","accuracy","totaltime"
"16","T9999","2024-01-09_10h23.18.270","2022.2.5","sample2","None",NA,"","","None","colored PNG/PICTURE_122.png","colored PNG/PICTURE_268.png","None","","","","None","colored PNG/PICTURE_122.png","colored PNG/PICTURE_446.png","None","None","colored PNG/PICTURE_268.png","colored PNG/PICTURE_324.png","","","","","","","","","","","","","",0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.3755062079872,66.3914951659972,0.0159889580099843,0,66.3529332079925
"18","T9999","2024-01-09_10h23.18.270","2022.2.5","item_10","2",4,"2.3","p3_p6","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_3.png","None","None","None","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.4496618330013,NA,0,0,66.3529332079925
"19","T9999","2024-01-09_10h23.18.270","2022.2.5","item_11","2",4,"2.3","p2_p6","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_190.png","None","None","None","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_585.png","None","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.4969679999631,NA,0,0,66.3529332079925
"20","T9999","2024-01-09_10h23.18.270","2022.2.5","item_12","2",4,"2.3","p6_p7","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_360.png","None","None","None","None","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.533749166003,NA,0,0,66.3529332079925
"21","T9999","2024-01-09_10h23.18.270","2022.2.5","item_13","2",4,"2.3","p3_p6","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","None","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_672.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.5715676659602,NA,0,0,66.3529332079925
"22","T9999","2024-01-09_10h23.18.270","2022.2.5","item_14","2",5,"2.3","p8_p9","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_360.png","None","None","None","None","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.6088969580014,NA,0,0,66.3529332079925
"23","T9999","2024-01-09_10h23.18.270","2022.2.5","item_15","2",5,"2.3","p1_p8","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_190.png","None","None","None","None","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.6627288329764,NA,0,0,66.3529332079925
"24","T9999","2024-01-09_10h23.18.270","2022.2.5","item_16","2",6,"2.3","p6_p7","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_3.png","None","None","None","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.7092693329905,NA,0,0,66.3529332079925
"25","T9999","2024-01-09_10h23.18.270","2022.2.5","item_17","2",6,"2.3","p3_p6","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_585.png","None","None","None","None","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_360.png","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.7512274999754,NA,0,0,66.3529332079925
"26","T9999","2024-01-09_10h23.18.270","2022.2.5","item_18","2",6,"2.3","p7_p10","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_360.png","None","None","None","None","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.7921300829621,NA,0,0,66.3529332079925
"27","T9999","2024-01-09_10h23.18.270","2022.2.5","item_19","3",5,"1,4,5","p1_p8_p9","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.8862635410042,NA,0,0,66.3529332079925
"28","T9999","2024-01-09_10h23.18.270","2022.2.5","item_20","3",5,"1,4,5","p1_p5_p8","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_23.png","None","None","colored PNG/PICTURE_90.png","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.9463964579627,NA,0,0,66.3529332079925
"29","T9999","2024-01-09_10h23.18.270","2022.2.5","item_21","3",5,"1,4,5","p1_p8_p9","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,66.9957042079768,NA,0,0,66.3529332079925
"30","T9999","2024-01-09_10h23.18.270","2022.2.5","item_22","3",6,"1,4,5","p3_p6_p11","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_23.png","None","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_90.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.044420207967,NA,0,0,66.3529332079925
"31","T9999","2024-01-09_10h23.18.270","2022.2.5","item_23","3",6,"1,4,5","p2_p10_p11","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_91.png","colored PNG/PICTURE_23.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.1033177499776,NA,0,0,66.3529332079925
"32","T9999","2024-01-09_10h23.18.270","2022.2.5","item_24","3",6,"1,4,5","p2_p6_p7","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_1.png","None","None","None","colored PNG/PICTURE_1.png","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.1525130829541,NA,0,0,66.3529332079925
"33","T9999","2024-01-09_10h23.18.270","2022.2.5","item_25","3",6,"1,4,5","p2_p6_p10","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_100.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.2019501249888,NA,0,0,66.3529332079925
"34","T9999","2024-01-09_10h23.18.270","2022.2.5","item_26","3",6,"1,4,5","p6_p7_p10","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_448.png","None","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_1.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.2513342499733,NA,0,0,66.3529332079925
"35","T9999","2024-01-09_10h23.18.270","2022.2.5","item_27","3",8,"1,4,5","p3_p7_p15","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_430.png","None","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_358.png","None","None","None","None","colored PNG/PICTURE_1.png","colored PNG/PICTURE_90.png","colored PNG/PICTURE_100.png","colored PNG/PICTURE_91.png","None","None","None","None","None",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.302048707963,NA,0,0,66.3529332079925
"36","T9999","2024-01-09_10h23.18.270","2022.2.5","item_28","3",8,"1,4,5","p7_p13_p14","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_1.png","None","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_100.png","None","None","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_1.png","colored PNG/PICTURE_90.png","colored PNG/PICTURE_91.png","None","None","None","None","None",0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.3526358329691,NA,0,0,66.3529332079925
"37","T9999","2024-01-09_10h23.18.270","2022.2.5","item_29","4",6,"2,3,6,7","p6_p7_p10_p11","None","colored PNG/PICTURE_541.png","colored PNG/PICTURE_238.png","None","None","colored PNG/PICTURE_707.png","colored PNG/PICTURE_338.png","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_238.png","colored PNG/PICTURE_707.png","None","None","colored PNG/PICTURE_541.png","colored PNG/PICTURE_338.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.4164067079546,NA,0,0,66.3529332079925
"38","T9999","2024-01-09_10h23.18.270","2022.2.5","item_30","4",6,"2,3,6,7","p2_p7_p10_p11","None","colored PNG/PICTURE_165.png","colored PNG/PICTURE_67.png","None","None","colored PNG/PICTURE_338.png","colored PNG/PICTURE_475.png","None","colored PNG/PICTURE_338.png","colored PNG/PICTURE_69.png","None","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_165.png","None","None","colored PNG/PICTURE_475.png","colored PNG/PICTURE_67.png","None","None","None","None","None","None","None","None","None",0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.4870269579696,NA,0,0,66.3529332079925
"39","T9999","2024-01-09_10h23.18.270","2022.2.5","item_31","4",8,"2,3,6,7","p2_p6_p12_p13","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_165.png","colored PNG/PICTURE_67.png","None","colored PNG/PICTURE_64.png","colored PNG/PICTURE_707.png","None","None","colored PNG/PICTURE_67.png","colored PNG/PICTURE_35.png","None","None","None","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_165.png","colored PNG/PICTURE_541.png","colored PNG/PICTURE_238.png","None","None","None","None","None",0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.5476176659577,NA,0,0,66.3529332079925
"40","T9999","2024-01-09_10h23.18.270","2022.2.5","item_32","4",8,"2,3,6,7","p7_p12_p14_p15","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_238.png","colored PNG/PICTURE_475.png","None","colored PNG/PICTURE_165.png","colored PNG/PICTURE_541.png","None","None","colored PNG/PICTURE_707.png","colored PNG/PICTURE_238.png","None","None","None","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_338.png","colored PNG/PICTURE_64.png","colored PNG/PICTURE_475.png","None","None","None","None","None",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.6160960409907,NA,0,0,66.3529332079925
"41","T9999","2024-01-09_10h23.18.270","2022.2.5","item_33","4",10,"2,3,6,7","p1_p18_p19_p20","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_541.png","None","None","colored PNG/PICTURE_67.png","colored PNG/PICTURE_475.png","colored PNG/PICTURE_35.png","None","None","colored PNG/PICTURE_238.png","colored PNG/PICTURE_338.png","None","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_707.png","None","None","None","None","None","None","colored PNG/PICTURE_64.png","colored PNG/PICTURE_165.png","colored PNG/PICTURE_67.png","colored PNG/PICTURE_475.png","colored PNG/PICTURE_541.png",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.6803905409761,NA,0,0,66.3529332079925
"42","T9999","2024-01-09_10h23.18.270","2022.2.5","item_34","4",10,"2,3,6,7","p1_p9_p19_p20","None","colored PNG/PICTURE_69.png","colored PNG/PICTURE_64.png","None","None","colored PNG/PICTURE_35.png","colored PNG/PICTURE_707.png","colored PNG/PICTURE_707.png","None","None","colored PNG/PICTURE_338.png","colored PNG/PICTURE_165.png","None","None","colored PNG/PICTURE_475.png","colored PNG/PICTURE_64.png","None","None","None","None","None","None","colored PNG/PICTURE_541.png","colored PNG/PICTURE_67.png","colored PNG/PICTURE_238.png","colored PNG/PICTURE_35.png","colored PNG/PICTURE_69.png",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67.7518216249882,NA,0,0,66.3529332079925
