"","Enter_Participant_ID","date","psychopyVersion","item","clicks","objects","target_pos","probe_obj","probe_p1","probe_p2","probe_p3","probe_p4","probe_p5","probe_p6","probe_p7","test_p1","test_p2","test_p3","test_p4","test_p5","test_p6","test_p7","test_p8","test_p9","test_p10","test_p11","test_p12","test_p13","test_p14","test_p15","test_p16","test_p17","test_p18","test_p19","test_p20","corr_p1","corr_p2","corr_p3","corr_p4","corr_p5","corr_p6","corr_p7","corr_p8","corr_p9","corr_p10","corr_p11","corr_p12","corr_p13","corr_p14","corr_p15","corr_p16","corr_p17","corr_p18","corr_p19","corr_p20","P1T_rectangle","P2T_rectangle","P3T_rectangle","P4T_rectangle","P5T_rectangle","P6T_rectangle","P7T_rectangle","P8T_rectangle","P9T_rectangle","P10T_rectangle","P11T_rectangle","P12T_rectangle","P13T_rectangle","P14T_rectangle","P15T_rectangle","P16T_rectangle","P17T_rectangle","P18T_rectangle","P19T_rectangle","P20T_rectangle","presented","start","end","rt","accuracy","totaltime"
"16","T9999","2024-01-09_09h45.38.523","2022.2.5","sample2","None",NA,"","","None","colored PNG/PICTURE_122.png","colored PNG/PICTURE_268.png","None","","","","None","colored PNG/PICTURE_122.png","colored PNG/PICTURE_446.png","None","None","colored PNG/PICTURE_268.png","colored PNG/PICTURE_324.png","","","","","","","","","","","","","",0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.7925022089621,62.8088112919941,0.0163090830319561,0,62.7697752499953
"18","T9999","2024-01-09_09h45.38.523","2022.2.5","item_10","2",4,"2.3","p3_p6","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_3.png","None","None","None","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.8647837089957,NA,0.0415790830156766,0,62.7697752499953
"19","T9999","2024-01-09_09h45.38.523","2022.2.5","item_11","2",4,"2.3","p2_p6","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_190.png","None","None","None","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_585.png","None","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.9136649589636,NA,0.0308380830101669,0,62.7697752499953
"20","T9999","2024-01-09_09h45.38.523","2022.2.5","item_12","2",4,"2.3","p6_p7","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_360.png","None","None","None","None","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.9507367920014,NA,0.0323201669962145,0,62.7697752499953
"21","T9999","2024-01-09_09h45.38.523","2022.2.5","item_13","2",4,"2.3","p3_p6","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","None","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_672.png","None","None","None","None","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,62.9889490419882,NA,0.0320789580000564,0,62.7697752499953
"22","T9999","2024-01-09_09h45.38.523","2022.2.5","item_14","2",5,"2.3","p8_p9","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_360.png","None","None","None","None","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.069918833964,NA,0.0489735830342397,0,62.7697752499953
"23","T9999","2024-01-09_09h45.38.523","2022.2.5","item_15","2",5,"2.3","p1_p8","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_190.png","None","None","None","None","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_3.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.1250941249891,NA,0.0389351249905303,0,62.7697752499953
"24","T9999","2024-01-09_09h45.38.523","2022.2.5","item_16","2",6,"2.3","p6_p7","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_3.png","None","None","None","None","None","colored PNG/PICTURE_190.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.169859000016,NA,0.0361277499468997,0,62.7697752499953
"25","T9999","2024-01-09_09h45.38.523","2022.2.5","item_17","2",6,"2.3","p3_p6","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_585.png","None","None","None","None","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_672.png","None","None","colored PNG/PICTURE_585.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_360.png","None","None","None","None","None","None","None","None","None",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.2124173339689,NA,0.0356364580220543,0,62.7697752499953
"26","T9999","2024-01-09_09h45.38.523","2022.2.5","item_18","2",6,"2.3","p7_p10","None","colored PNG/PICTURE_309.png","colored PNG/PICTURE_360.png","None","None","None","None","None","colored PNG/PICTURE_672.png","colored PNG/PICTURE_190.png","None","None","colored PNG/PICTURE_3.png","colored PNG/PICTURE_309.png","None","None","colored PNG/PICTURE_360.png","colored PNG/PICTURE_585.png","None","None","None","None","None","None","None","None","None",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.2540227919817,NA,0.0350938329938799,0,62.7697752499953
"27","T9999","2024-01-09_09h45.38.523","2022.2.5","item_19","3",5,"1,4,5","p1_p8_p9","colored PNG/PICTURE_90.png","None","None","colored PNG/PICTURE_100.png","colored PNG/PICTURE_430.png","None","None","colored PNG/PICTURE_100.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_90.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.3132560419617,NA,0.0315732500166632,0,62.7697752499953
"28","T9999","2024-01-09_09h45.38.523","2022.2.5","item_20","3",5,"1,4,5","p1_p5_p8","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_23.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_23.png","None","None","colored PNG/PICTURE_90.png","colored PNG/PICTURE_358.png","None","None","colored PNG/PICTURE_448.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.3697974589886,NA,0.0282629579887725,0,62.7697752499953
"29","T9999","2024-01-09_09h45.38.523","2022.2.5","item_21","3",5,"1,4,5","p1_p8_p9","colored PNG/PICTURE_91.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_1.png","None","None","colored PNG/PICTURE_430.png","colored PNG/PICTURE_448.png","None","None","colored PNG/PICTURE_358.png","colored PNG/PICTURE_91.png","None","None","None","None","None","None","None","None","None","None","None",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63.4211950000026,NA,0.0277625420130789,0,62.7697752499953
