downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,16,0.17
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,17,0.26
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,18,0.26
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,19,0.35
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,20,0.54
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,21,0.59
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,22,0.57
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,23,0.69
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,24,0.81
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,25,0.89
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,26,0.88
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,27,0.94
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,28,0.94
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,29,0.99
2023-09-04,Cantonese,produces,ORANGE (FOOD),橙,30,0.95
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,8,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,9,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,10,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,11,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,12,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,13,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,14,0
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,15,0.04
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,16,0.15
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,17,0.12
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,18,0.14
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,19,0.1
2023-09-04,Croatian,produces,ORANGE (FOOD),naranča,20,0.31
