downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,EGG,蛋,16,0.15
2023-09-04,Cantonese,produces,EGG,蛋,17,0.21
2023-09-04,Cantonese,produces,EGG,蛋,18,0.26
2023-09-04,Cantonese,produces,EGG,蛋,19,0.3
2023-09-04,Cantonese,produces,EGG,蛋,20,0.61
2023-09-04,Cantonese,produces,EGG,蛋,21,0.6
2023-09-04,Cantonese,produces,EGG,蛋,22,0.56
2023-09-04,Cantonese,produces,EGG,蛋,23,0.68
2023-09-04,Cantonese,produces,EGG,蛋,24,0.71
2023-09-04,Cantonese,produces,EGG,蛋,25,0.77
2023-09-04,Cantonese,produces,EGG,蛋,26,0.87
2023-09-04,Cantonese,produces,EGG,蛋,27,0.9
2023-09-04,Cantonese,produces,EGG,蛋,28,0.88
2023-09-04,Cantonese,produces,EGG,蛋,29,0.92
2023-09-04,Cantonese,produces,EGG,蛋,30,0.96
2023-09-04,Croatian,produces,EGG,jaje,8,0
2023-09-04,Croatian,produces,EGG,jaje,9,0
2023-09-04,Croatian,produces,EGG,jaje,10,0
2023-09-04,Croatian,produces,EGG,jaje,11,0
2023-09-04,Croatian,produces,EGG,jaje,12,0
2023-09-04,Croatian,produces,EGG,jaje,13,0.09
2023-09-04,Croatian,produces,EGG,jaje,14,0.21
2023-09-04,Croatian,produces,EGG,jaje,15,0.12
2023-09-04,Croatian,produces,EGG,jaje,16,0.47
2023-09-04,Croatian,produces,EGG,jaje,17,0.48
2023-09-04,Croatian,produces,EGG,jaje,18,0.5
2023-09-04,Croatian,produces,EGG,jaje,19,0.71
2023-09-04,Croatian,produces,EGG,jaje,20,0.69
2023-09-04,Croatian,produces,EGG,jaje,21,0.69
2023-09-04,Croatian,produces,EGG,jaje,22,0.83
2023-09-04,Croatian,produces,EGG,jaje,23,0.92
2023-09-04,Croatian,produces,EGG,jaje,24,0.9
2023-09-04,Croatian,produces,EGG,jaje,25,0.97
2023-09-04,Croatian,produces,EGG,jaje,26,0.97
2023-09-04,Croatian,produces,EGG,jaje,27,0.96
2023-09-04,Croatian,produces,EGG,jaje,28,0.95
2023-09-04,Croatian,produces,EGG,jaje,29,0.96
2023-09-04,Croatian,produces,EGG,jaje,30,0.96
2023-09-04,Danish,produces,EGG,æg,8,0
2023-09-04,Danish,produces,EGG,æg,9,0
2023-09-04,Danish,produces,EGG,æg,10,0
2023-09-04,Danish,produces,EGG,æg,11,0
2023-09-04,Danish,produces,EGG,æg,12,0.01
2023-09-04,Danish,produces,EGG,æg,13,0
2023-09-04,Danish,produces,EGG,æg,14,0.01
2023-09-04,Danish,produces,EGG,æg,15,0
2023-09-04,Danish,produces,EGG,æg,16,0.03
2023-09-04,Danish,produces,EGG,æg,17,0.03
2023-09-04,Danish,produces,EGG,æg,18,0.12
2023-09-04,Danish,produces,EGG,æg,19,0.13
2023-09-04,Danish,produces,EGG,æg,20,0.28
2023-09-04,Danish,produces,EGG,æg,21,0.31
2023-09-04,Danish,produces,EGG,æg,22,0.51
2023-09-04,Danish,produces,EGG,æg,23,0.55
2023-09-04,Danish,produces,EGG,æg,24,0.63
2023-09-04,Danish,produces,EGG,æg,25,0.72
2023-09-04,Danish,produces,EGG,æg,26,0.86
2023-09-04,Danish,produces,EGG,æg,27,0.85
2023-09-04,Danish,produces,EGG,æg,28,0.84
2023-09-04,Danish,produces,EGG,æg,29,0.85
