downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Slovak,produces,LIZARD,jašterica,17,0.01
2023-09-04,Slovak,produces,LIZARD,jašterica,18,0.03
2023-09-04,Slovak,produces,LIZARD,jašterica,19,0.07
2023-09-04,Slovak,produces,LIZARD,jašterica,20,0.15
2023-09-04,Slovak,produces,LIZARD,jašterica,21,0.05
2023-09-04,Slovak,produces,LIZARD,jašterica,22,0.13
2023-09-04,Slovak,produces,LIZARD,jašterica,23,0.19
2023-09-04,Slovak,produces,LIZARD,jašterica,24,0.29
2023-09-04,Slovak,produces,LIZARD,jašterica,25,0.29
2023-09-04,Slovak,produces,LIZARD,jašterica,26,0.35
2023-09-04,Slovak,produces,LIZARD,jašterica,27,0.42
2023-09-04,Slovak,produces,LIZARD,jašterica,28,0.34
2023-09-04,Slovak,produces,LIZARD,jašterica,29,0.4
2023-09-04,Slovak,produces,LIZARD,jašterica,30,0.43
2023-09-04,Slovak,produces,LIZARD,jašterica,31,0.52
2023-09-04,Slovak,produces,LIZARD,jašterica,32,0.4
2023-09-04,Slovak,produces,LIZARD,jašterica,33,0.5
2023-09-04,Slovak,produces,LIZARD,jašterica,34,0.41
2023-09-04,Slovak,produces,LIZARD,jašterica,35,0.56
2023-09-04,Slovak,produces,LIZARD,jašterica,36,0.62
