downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Italian,produces,WALL,muro,18,0.06
2023-09-04,Italian,produces,WALL,muro,19,0.21
2023-09-04,Italian,produces,WALL,muro,20,0.19
2023-09-04,Italian,produces,WALL,muro,21,0.29
2023-09-04,Italian,produces,WALL,muro,22,0.4
2023-09-04,Italian,produces,WALL,muro,23,0.4
2023-09-04,Italian,produces,WALL,muro,24,0.41
2023-09-04,Italian,produces,WALL,muro,25,0.56
2023-09-04,Italian,produces,WALL,muro,26,0.66
2023-09-04,Italian,produces,WALL,muro,27,0.65
2023-09-04,Italian,produces,WALL,muro,28,0.7
2023-09-04,Italian,produces,WALL,muro,29,0.65
2023-09-04,Italian,produces,WALL,muro,30,0.75
2023-09-04,Italian,produces,WALL,muro,31,0.68
2023-09-04,Italian,produces,WALL,muro,32,0.7
2023-09-04,Italian,produces,WALL,muro,33,0.88
2023-09-04,Italian,produces,WALL,muro,34,0.89
2023-09-04,Italian,produces,WALL,muro,35,0.87
2023-09-04,Italian,produces,WALL,muro,36,0.76
2023-09-04,Slovak,produces,WALL,stena,17,0.06
2023-09-04,Slovak,produces,WALL,stena,18,0.09
2023-09-04,Slovak,produces,WALL,stena,19,0.12
2023-09-04,Slovak,produces,WALL,stena,20,0.19
2023-09-04,Slovak,produces,WALL,stena,21,0.23
2023-09-04,Slovak,produces,WALL,stena,22,0.26
2023-09-04,Slovak,produces,WALL,stena,23,0.36
2023-09-04,Slovak,produces,WALL,stena,24,0.53
2023-09-04,Slovak,produces,WALL,stena,25,0.51
2023-09-04,Slovak,produces,WALL,stena,26,0.69
2023-09-04,Slovak,produces,WALL,stena,27,0.69
2023-09-04,Slovak,produces,WALL,stena,28,0.59
2023-09-04,Slovak,produces,WALL,stena,29,0.69
2023-09-04,Slovak,produces,WALL,stena,30,0.69
2023-09-04,Slovak,produces,WALL,stena,31,0.69
2023-09-04,Slovak,produces,WALL,stena,32,0.84
2023-09-04,Slovak,produces,WALL,stena,33,0.86
2023-09-04,Slovak,produces,WALL,stena,34,0.81
2023-09-04,Slovak,produces,WALL,stena,35,0.78
2023-09-04,Slovak,produces,WALL,stena,36,0.88
2023-09-04,Turkish,produces,WALL,Duvar,8,0
2023-09-04,Turkish,produces,WALL,Duvar,9,0
2023-09-04,Turkish,produces,WALL,Duvar,10,0.01
2023-09-04,Turkish,produces,WALL,Duvar,11,0
2023-09-04,Turkish,produces,WALL,Duvar,12,0
2023-09-04,Turkish,produces,WALL,Duvar,13,0
2023-09-04,Turkish,produces,WALL,Duvar,14,0.01
2023-09-04,Turkish,produces,WALL,Duvar,15,0.02
2023-09-04,Turkish,produces,WALL,Duvar,16,0.02
2023-09-04,Turkish,produces,WALL,Duvar,17,0.04
2023-09-04,Turkish,produces,WALL,Duvar,18,0.05
2023-09-04,Turkish,produces,WALL,Duvar,19,0.08
2023-09-04,Turkish,produces,WALL,Duvar,20,0.09
2023-09-04,Turkish,produces,WALL,Duvar,21,0.18
2023-09-04,Turkish,produces,WALL,Duvar,22,0.2
2023-09-04,Turkish,produces,WALL,Duvar,23,0.27
2023-09-04,Turkish,produces,WALL,Duvar,24,0.34
2023-09-04,Turkish,produces,WALL,Duvar,25,0.41
2023-09-04,Turkish,produces,WALL,Duvar,26,0.5
2023-09-04,Turkish,produces,WALL,Duvar,27,0.47
2023-09-04,Turkish,produces,WALL,Duvar,28,0.53
2023-09-04,Turkish,produces,WALL,Duvar,29,0.6
2023-09-04,Turkish,produces,WALL,Duvar,30,0.68
2023-09-04,Turkish,produces,WALL,Duvar,31,0.7
