downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,KEY,鎖匙,16,0.04
2023-09-04,Cantonese,produces,KEY,鎖匙,17,0.08
2023-09-04,Cantonese,produces,KEY,鎖匙,18,0.16
2023-09-04,Cantonese,produces,KEY,鎖匙,19,0.17
2023-09-04,Cantonese,produces,KEY,鎖匙,20,0.3
2023-09-04,Cantonese,produces,KEY,鎖匙,21,0.36
2023-09-04,Cantonese,produces,KEY,鎖匙,22,0.37
2023-09-04,Cantonese,produces,KEY,鎖匙,23,0.58
2023-09-04,Cantonese,produces,KEY,鎖匙,24,0.59
2023-09-04,Cantonese,produces,KEY,鎖匙,25,0.72
2023-09-04,Cantonese,produces,KEY,鎖匙,26,0.66
2023-09-04,Cantonese,produces,KEY,鎖匙,27,0.87
2023-09-04,Cantonese,produces,KEY,鎖匙,28,0.86
2023-09-04,Cantonese,produces,KEY,鎖匙,29,0.89
2023-09-04,Cantonese,produces,KEY,鎖匙,30,0.87
2023-09-04,Croatian,produces,KEY,ključevi,8,0
2023-09-04,Croatian,produces,KEY,ključevi,9,0
2023-09-04,Croatian,produces,KEY,ključevi,10,0
2023-09-04,Croatian,produces,KEY,ključevi,11,0
2023-09-04,Croatian,produces,KEY,ključevi,12,0
2023-09-04,Croatian,produces,KEY,ključevi,13,0.03
2023-09-04,Croatian,produces,KEY,ključevi,14,0.07
2023-09-04,Croatian,produces,KEY,ključevi,15,0.04
2023-09-04,Croatian,produces,KEY,ključevi,16,0.19
2023-09-04,Croatian,produces,KEY,ključevi,17,0.2
2023-09-04,Croatian,produces,KEY,ključevi,18,0.32
2023-09-04,Croatian,produces,KEY,ključevi,19,0.29
2023-09-04,Croatian,produces,KEY,ključevi,20,0.42
2023-09-04,Croatian,produces,KEY,ključevi,21,0.52
2023-09-04,Croatian,produces,KEY,ključevi,22,0.58
2023-09-04,Croatian,produces,KEY,ključevi,23,0.69
2023-09-04,Croatian,produces,KEY,ključevi,24,0.67
2023-09-04,Croatian,produces,KEY,ključevi,25,0.83
2023-09-04,Croatian,produces,KEY,ključevi,26,0.86
2023-09-04,Croatian,produces,KEY,ključevi,27,0.88
2023-09-04,Croatian,produces,KEY,ključevi,28,0.95
2023-09-04,Croatian,produces,KEY,ključevi,29,0.86
2023-09-04,Croatian,produces,KEY,ključevi,30,0.96
2023-09-04,Danish,produces,KEY,nøgler,8,0
2023-09-04,Danish,produces,KEY,nøgler,9,0
2023-09-04,Danish,produces,KEY,nøgler,10,0
2023-09-04,Danish,produces,KEY,nøgler,11,0
2023-09-04,Danish,produces,KEY,nøgler,12,0
2023-09-04,Danish,produces,KEY,nøgler,13,0
2023-09-04,Danish,produces,KEY,nøgler,14,0.01
2023-09-04,Danish,produces,KEY,nøgler,15,0
2023-09-04,Danish,produces,KEY,nøgler,16,0.05
2023-09-04,Danish,produces,KEY,nøgler,17,0.07
2023-09-04,Danish,produces,KEY,nøgler,18,0.16
2023-09-04,Danish,produces,KEY,nøgler,19,0.17
2023-09-04,Danish,produces,KEY,nøgler,20,0.32
2023-09-04,Danish,produces,KEY,nøgler,21,0.34
2023-09-04,Danish,produces,KEY,nøgler,22,0.5
2023-09-04,Danish,produces,KEY,nøgler,23,0.58
2023-09-04,Danish,produces,KEY,nøgler,24,0.67
2023-09-04,Danish,produces,KEY,nøgler,25,0.69
2023-09-04,Danish,produces,KEY,nøgler,26,0.84
2023-09-04,Danish,produces,KEY,nøgler,27,0.85
2023-09-04,Danish,produces,KEY,nøgler,28,0.84
2023-09-04,Danish,produces,KEY,nøgler,29,0.87
2023-09-04,Danish,produces,KEY,nøgler,30,0.94
2023-09-04,Danish,produces,KEY,nøgler,31,0.94
2023-09-04,Danish,produces,KEY,nøgler,32,0.96
2023-09-04,Danish,produces,KEY,nøgler,33,0.97
2023-09-04,Danish,produces,KEY,nøgler,34,0.97
2023-09-04,Danish,produces,KEY,nøgler,35,0.96
2023-09-04,Danish,produces,KEY,nøgler,36,0.98
2023-09-04,English (American),produces,KEY,keys,8,0.01
2023-09-04,English (American),produces,KEY,keys,9,0.02
2023-09-04,English (American),produces,KEY,keys,10,0.01
2023-09-04,English (American),produces,KEY,keys,11,0.02
2023-09-04,English (American),produces,KEY,keys,12,0.04
2023-09-04,English (American),produces,KEY,keys,13,0.05
2023-09-04,English (American),produces,KEY,keys,14,0.08
2023-09-04,English (American),produces,KEY,keys,15,0.2
2023-09-04,English (American),produces,KEY,keys,16,0.27
2023-09-04,English (American),produces,KEY,keys,17,0.22
2023-09-04,English (American),produces,KEY,keys,18,0.31
2023-09-04,English (American),produces,KEY,keys,19,0.4
2023-09-04,English (American),produces,KEY,keys,20,0.39
2023-09-04,English (American),produces,KEY,keys,21,0.43
2023-09-04,English (American),produces,KEY,keys,22,0.46
2023-09-04,English (American),produces,KEY,keys,23,0.56
2023-09-04,English (American),produces,KEY,keys,24,0.64
2023-09-04,English (American),produces,KEY,keys,25,0.73
2023-09-04,English (American),produces,KEY,keys,26,0.73
2023-09-04,English (American),produces,KEY,keys,27,0.74
2023-09-04,English (American),produces,KEY,keys,28,0.92
2023-09-04,English (American),produces,KEY,keys,29,0.74
2023-09-04,English (American),produces,KEY,keys,30,0.8
2023-09-04,French (Quebecois),produces,KEY,clés,8,0
2023-09-04,French (Quebecois),produces,KEY,clés,9,0
2023-09-04,French (Quebecois),produces,KEY,clés,10,0
2023-09-04,French (Quebecois),produces,KEY,clés,11,0
2023-09-04,French (Quebecois),produces,KEY,clés,12,0
2023-09-04,French (Quebecois),produces,KEY,clés,13,0.01
2023-09-04,French (Quebecois),produces,KEY,clés,14,0.08
2023-09-04,French (Quebecois),produces,KEY,clés,15,0.08
2023-09-04,French (Quebecois),produces,KEY,clés,16,0.11
2023-09-04,French (Quebecois),produces,KEY,clés,17,0.29
2023-09-04,French (Quebecois),produces,KEY,clés,18,0.28
2023-09-04,French (Quebecois),produces,KEY,clés,19,0.43
2023-09-04,French (Quebecois),produces,KEY,clés,20,0.42
2023-09-04,French (Quebecois),produces,KEY,clés,21,0.61
2023-09-04,French (Quebecois),produces,KEY,clés,22,0.58
2023-09-04,French (Quebecois),produces,KEY,clés,23,0.7
2023-09-04,French (Quebecois),produces,KEY,clés,24,0.67
2023-09-04,French (Quebecois),produces,KEY,clés,25,0.75
2023-09-04,French (Quebecois),produces,KEY,clés,26,0.9
2023-09-04,French (Quebecois),produces,KEY,clés,27,0.86
2023-09-04,French (Quebecois),produces,KEY,clés,28,0.95
2023-09-04,French (Quebecois),produces,KEY,clés,29,0.95
2023-09-04,French (Quebecois),produces,KEY,clés,30,0.84
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",18,0.17
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",19,0.15
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",20,0.23
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",21,0.29
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",22,0.34
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",23,0.56
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",24,0.5
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",25,0.57
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",26,0.62
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",27,0.55
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",28,0.71
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",29,0.81
2023-09-04,German,produces,KEY,"Schlüssel, Schüssel",30,0.83
2023-09-04,Hebrew,produces,KEY,מפתחות,11,0
2023-09-04,Hebrew,produces,KEY,מפתחות,12,0
2023-09-04,Hebrew,produces,KEY,מפתחות,13,0
2023-09-04,Hebrew,produces,KEY,מפתחות,14,0
2023-09-04,Hebrew,produces,KEY,מפתחות,15,0
2023-09-04,Hebrew,produces,KEY,מפתחות,16,0
2023-09-04,Hebrew,produces,KEY,מפתחות,17,0
2023-09-04,Hebrew,produces,KEY,מפתחות,19,0.25
2023-09-04,Hebrew,produces,KEY,מפתחות,20,0.44
2023-09-04,Hebrew,produces,KEY,מפתחות,21,0.5
2023-09-04,Hebrew,produces,KEY,מפתחות,22,0.67
2023-09-04,Hebrew,produces,KEY,מפתחות,23,0.29
2023-09-04,Hebrew,produces,KEY,מפתחות,24,0.82
2023-09-04,Hebrew,produces,KEY,מפתחות,25,0.57
2023-09-04,Hebrew,produces,KEY,מפתחות,26,0.76
2023-09-04,Hebrew,produces,KEY,מפתחות,27,0.72
2023-09-04,Hebrew,produces,KEY,מפתחות,28,0.79
2023-09-04,Hebrew,produces,KEY,מפתחות,29,0.91
2023-09-04,Hebrew,produces,KEY,מפתחות,30,0.79
2023-09-04,Hebrew,produces,KEY,מפתחות,31,0.8
2023-09-04,Hebrew,produces,KEY,מפתחות,32,0.83
2023-09-04,Hebrew,produces,KEY,מפתחות,33,0.81
2023-09-04,Hebrew,produces,KEY,מפתחות,34,0.93
2023-09-04,Hebrew,produces,KEY,מפתחות,35,0.78
2023-09-04,Hebrew,produces,KEY,מפתחות,36,0.6
2023-09-04,Italian,produces,KEY,chiave,7,0
2023-09-04,Italian,produces,KEY,chiave,8,0
2023-09-04,Italian,produces,KEY,chiave,9,0
2023-09-04,Italian,produces,KEY,chiave,10,0
2023-09-04,Italian,produces,KEY,chiave,11,0
2023-09-04,Italian,produces,KEY,chiave,12,0.01
2023-09-04,Italian,produces,KEY,chiave,13,0.02
2023-09-04,Italian,produces,KEY,chiave,14,0.03
2023-09-04,Italian,produces,KEY,chiave,15,0.07
2023-09-04,Italian,produces,KEY,chiave,16,0.09
2023-09-04,Italian,produces,KEY,chiave,17,0.17
2023-09-04,Italian,produces,KEY,chiave,18,0.23
2023-09-04,Italian,produces,KEY,chiave,19,0.29
