downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Slovak,produces,PINEAPPLE,ananás,17,0.06
2023-09-04,Slovak,produces,PINEAPPLE,ananás,18,0.06
2023-09-04,Slovak,produces,PINEAPPLE,ananás,19,0.09
2023-09-04,Slovak,produces,PINEAPPLE,ananás,20,0.16
2023-09-04,Slovak,produces,PINEAPPLE,ananás,21,0.11
2023-09-04,Slovak,produces,PINEAPPLE,ananás,22,0.19
2023-09-04,Slovak,produces,PINEAPPLE,ananás,23,0.22
2023-09-04,Slovak,produces,PINEAPPLE,ananás,24,0.31
2023-09-04,Slovak,produces,PINEAPPLE,ananás,25,0.29
2023-09-04,Slovak,produces,PINEAPPLE,ananás,26,0.41
2023-09-04,Slovak,produces,PINEAPPLE,ananás,27,0.45
2023-09-04,Slovak,produces,PINEAPPLE,ananás,28,0.28
2023-09-04,Slovak,produces,PINEAPPLE,ananás,29,0.35
2023-09-04,Slovak,produces,PINEAPPLE,ananás,30,0.55
2023-09-04,Slovak,produces,PINEAPPLE,ananás,31,0.41
2023-09-04,Slovak,produces,PINEAPPLE,ananás,32,0.4
2023-09-04,Slovak,produces,PINEAPPLE,ananás,33,0.59
2023-09-04,Slovak,produces,PINEAPPLE,ananás,34,0.37
2023-09-04,Slovak,produces,PINEAPPLE,ananás,35,0.44
2023-09-04,Slovak,produces,PINEAPPLE,ananás,36,0.5
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,12,0
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,13,0
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,14,0
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,15,0.03
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,16,0.02
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,17,0.04
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,18,0.03
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,19,0.06
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,20,0.09
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,21,0.07
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,22,0.14
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,23,0.34
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,24,0.24
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,25,0.31
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,26,0.4
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,27,0.49
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,28,0.45
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,29,0.54
2023-09-04,English (Australian),produces,PINEAPPLE,pineapple,30,0.47
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,16,0
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,17,0.01
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,18,0.01
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,19,0.02
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,20,0.03
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,21,0.07
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,22,0.12
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,23,0.13
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,24,0.19
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,25,0.2
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,26,0.21
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,27,0.28
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,28,0.32
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,29,0.34
2023-09-04,Portuguese (European),produces,PINEAPPLE,Ananás,30,0.38
