downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,HAT,帽,16,0.09
2023-09-04,Cantonese,produces,HAT,帽,17,0.15
2023-09-04,Cantonese,produces,HAT,帽,18,0.21
2023-09-04,Cantonese,produces,HAT,帽,19,0.2
2023-09-04,Cantonese,produces,HAT,帽,20,0.41
2023-09-04,Cantonese,produces,HAT,帽,21,0.44
2023-09-04,Cantonese,produces,HAT,帽,22,0.5
2023-09-04,Cantonese,produces,HAT,帽,23,0.58
2023-09-04,Cantonese,produces,HAT,帽,24,0.63
2023-09-04,Cantonese,produces,HAT,帽,25,0.74
2023-09-04,Cantonese,produces,HAT,帽,26,0.69
2023-09-04,Cantonese,produces,HAT,帽,27,0.95
2023-09-04,Cantonese,produces,HAT,帽,28,0.85
2023-09-04,Cantonese,produces,HAT,帽,29,0.89
2023-09-04,Cantonese,produces,HAT,帽,30,0.93
2023-09-04,Danish,produces,HAT,hue,8,0
2023-09-04,Danish,produces,HAT,hue,9,0
2023-09-04,Danish,produces,HAT,hue,10,0
2023-09-04,Danish,produces,HAT,hue,11,0
2023-09-04,Danish,produces,HAT,hue,12,0.01
2023-09-04,Danish,produces,HAT,hue,13,0
2023-09-04,Danish,produces,HAT,hue,14,0.01
2023-09-04,Danish,produces,HAT,hue,15,0.02
2023-09-04,Danish,produces,HAT,hue,16,0.05
2023-09-04,Danish,produces,HAT,hue,17,0.09
2023-09-04,Danish,produces,HAT,hue,18,0.22
2023-09-04,Danish,produces,HAT,hue,19,0.28
2023-09-04,Danish,produces,HAT,hue,20,0.42
2023-09-04,Danish,produces,HAT,hue,21,0.46
2023-09-04,Danish,produces,HAT,hue,22,0.65
2023-09-04,Danish,produces,HAT,hue,23,0.66
2023-09-04,Danish,produces,HAT,hue,24,0.71
2023-09-04,Danish,produces,HAT,hue,25,0.78
2023-09-04,Danish,produces,HAT,hue,26,0.82
2023-09-04,Danish,produces,HAT,hue,27,0.82
2023-09-04,Danish,produces,HAT,hue,28,0.84
2023-09-04,Danish,produces,HAT,hue,29,0.82
2023-09-04,Danish,produces,HAT,hue,30,0.9
2023-09-04,Danish,produces,HAT,hue,31,0.92
2023-09-04,Danish,produces,HAT,hue,32,0.94
2023-09-04,Danish,produces,HAT,hue,33,0.93
2023-09-04,Danish,produces,HAT,hue,34,0.98
2023-09-04,Danish,produces,HAT,hue,35,0.92
2023-09-04,Danish,produces,HAT,hue,36,0.98
2023-09-04,English (American),produces,HAT,hat,8,0.02
2023-09-04,English (American),produces,HAT,hat,9,0.01
2023-09-04,English (American),produces,HAT,hat,10,0.01
2023-09-04,English (American),produces,HAT,hat,11,0.03
2023-09-04,English (American),produces,HAT,hat,12,0.05
2023-09-04,English (American),produces,HAT,hat,13,0.05
2023-09-04,English (American),produces,HAT,hat,14,0.12
2023-09-04,English (American),produces,HAT,hat,15,0.21
2023-09-04,English (American),produces,HAT,hat,16,0.3
2023-09-04,English (American),produces,HAT,hat,17,0.34
2023-09-04,English (American),produces,HAT,hat,18,0.46
2023-09-04,English (American),produces,HAT,hat,19,0.57
2023-09-04,English (American),produces,HAT,hat,20,0.62
2023-09-04,English (American),produces,HAT,hat,21,0.66
2023-09-04,English (American),produces,HAT,hat,22,0.7
2023-09-04,English (American),produces,HAT,hat,23,0.78
2023-09-04,English (American),produces,HAT,hat,24,0.8
2023-09-04,English (American),produces,HAT,hat,25,0.85
2023-09-04,English (American),produces,HAT,hat,26,0.85
2023-09-04,English (American),produces,HAT,hat,27,0.84
2023-09-04,English (American),produces,HAT,hat,28,0.93
2023-09-04,English (American),produces,HAT,hat,29,0.87
2023-09-04,English (American),produces,HAT,hat,30,0.88
2023-09-04,French (Quebecois),produces,HAT,chapeau,8,0
2023-09-04,French (Quebecois),produces,HAT,chapeau,9,0
2023-09-04,French (Quebecois),produces,HAT,chapeau,10,0.04
2023-09-04,French (Quebecois),produces,HAT,chapeau,11,0.02
2023-09-04,French (Quebecois),produces,HAT,chapeau,12,0.01
2023-09-04,French (Quebecois),produces,HAT,chapeau,13,0.13
2023-09-04,French (Quebecois),produces,HAT,chapeau,14,0.09
2023-09-04,French (Quebecois),produces,HAT,chapeau,15,0.31
2023-09-04,French (Quebecois),produces,HAT,chapeau,16,0.4
2023-09-04,French (Quebecois),produces,HAT,chapeau,17,0.65
2023-09-04,French (Quebecois),produces,HAT,chapeau,18,0.59
2023-09-04,French (Quebecois),produces,HAT,chapeau,19,0.8
2023-09-04,French (Quebecois),produces,HAT,chapeau,20,0.78
2023-09-04,French (Quebecois),produces,HAT,chapeau,21,0.84
2023-09-04,French (Quebecois),produces,HAT,chapeau,22,0.85
2023-09-04,French (Quebecois),produces,HAT,chapeau,23,0.93
2023-09-04,French (Quebecois),produces,HAT,chapeau,24,0.87
2023-09-04,French (Quebecois),produces,HAT,chapeau,25,0.93
2023-09-04,French (Quebecois),produces,HAT,chapeau,26,0.98
2023-09-04,French (Quebecois),produces,HAT,chapeau,27,0.98
2023-09-04,French (Quebecois),produces,HAT,chapeau,28,0.97
2023-09-04,French (Quebecois),produces,HAT,chapeau,29,0.98
2023-09-04,French (Quebecois),produces,HAT,chapeau,30,0.95
2023-09-04,German,produces,HAT,Mütze,18,0.22
2023-09-04,German,produces,HAT,Mütze,19,0.38
2023-09-04,German,produces,HAT,Mütze,20,0.33
2023-09-04,German,produces,HAT,Mütze,21,0.48
2023-09-04,German,produces,HAT,Mütze,22,0.64
2023-09-04,German,produces,HAT,Mütze,23,0.76
2023-09-04,German,produces,HAT,Mütze,24,0.68
2023-09-04,German,produces,HAT,Mütze,25,0.79
2023-09-04,German,produces,HAT,Mütze,26,0.78
2023-09-04,German,produces,HAT,Mütze,27,0.73
2023-09-04,German,produces,HAT,Mütze,28,0.86
2023-09-04,German,produces,HAT,Mütze,29,0.89
2023-09-04,German,produces,HAT,Mütze,30,0.97
2023-09-04,Hebrew,produces,HAT,כובע,11,0
2023-09-04,Hebrew,produces,HAT,כובע,12,0
2023-09-04,Hebrew,produces,HAT,כובע,13,0
2023-09-04,Hebrew,produces,HAT,כובע,14,0
2023-09-04,Hebrew,produces,HAT,כובע,15,0
2023-09-04,Hebrew,produces,HAT,כובע,16,0.17
2023-09-04,Hebrew,produces,HAT,כובע,17,0.33
2023-09-04,Hebrew,produces,HAT,כובע,19,0.5
2023-09-04,Hebrew,produces,HAT,כובע,20,0.44
2023-09-04,Hebrew,produces,HAT,כובע,21,0.75
2023-09-04,Hebrew,produces,HAT,כובע,22,1
2023-09-04,Hebrew,produces,HAT,כובע,23,0.86
2023-09-04,Hebrew,produces,HAT,כובע,24,0.82
2023-09-04,Hebrew,produces,HAT,כובע,25,0.87
2023-09-04,Hebrew,produces,HAT,כובע,26,0.86
2023-09-04,Hebrew,produces,HAT,כובע,27,0.91
2023-09-04,Hebrew,produces,HAT,כובע,28,0.89
2023-09-04,Hebrew,produces,HAT,כובע,29,0.96
2023-09-04,Hebrew,produces,HAT,כובע,30,1
2023-09-04,Hebrew,produces,HAT,כובע,31,0.97
2023-09-04,Hebrew,produces,HAT,כובע,32,0.92
2023-09-04,Hebrew,produces,HAT,כובע,33,0.9
2023-09-04,Hebrew,produces,HAT,כובע,34,1
2023-09-04,Hebrew,produces,HAT,כובע,35,0.83
2023-09-04,Hebrew,produces,HAT,כובע,36,1
2023-09-04,Italian,produces,HAT,cappello,7,0
2023-09-04,Italian,produces,HAT,cappello,8,0
2023-09-04,Italian,produces,HAT,cappello,9,0
2023-09-04,Italian,produces,HAT,cappello,10,0
2023-09-04,Italian,produces,HAT,cappello,11,0
2023-09-04,Italian,produces,HAT,cappello,12,0.01
2023-09-04,Italian,produces,HAT,cappello,13,0
2023-09-04,Italian,produces,HAT,cappello,14,0.03
2023-09-04,Italian,produces,HAT,cappello,15,0.06
2023-09-04,Italian,produces,HAT,cappello,16,0.05
2023-09-04,Italian,produces,HAT,cappello,17,0.15
2023-09-04,Italian,produces,HAT,cappello,18,0.25
2023-09-04,Italian,produces,HAT,cappello,19,0.31
2023-09-04,Italian,produces,HAT,cappello,20,0.3
2023-09-04,Italian,produces,HAT,cappello,21,0.46
2023-09-04,Italian,produces,HAT,cappello,22,0.51
2023-09-04,Italian,produces,HAT,cappello,23,0.66
2023-09-04,Italian,produces,HAT,cappello,24,0.76
2023-09-04,Italian,produces,HAT,cappello,25,0.79
2023-09-04,Italian,produces,HAT,cappello,26,0.83
2023-09-04,Italian,produces,HAT,cappello,27,0.95
2023-09-04,Italian,produces,HAT,cappello,28,0.95
2023-09-04,Italian,produces,HAT,cappello,29,0.92
2023-09-04,Italian,produces,HAT,cappello,30,0.94
2023-09-04,Italian,produces,HAT,cappello,31,0.95
2023-09-04,Italian,produces,HAT,cappello,32,0.96
2023-09-04,Italian,produces,HAT,cappello,33,1
2023-09-04,Italian,produces,HAT,cappello,34,1
2023-09-04,Italian,produces,HAT,cappello,35,0.93
2023-09-04,Italian,produces,HAT,cappello,36,0.95
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,12,0.02
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,13,0.04
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,14,0.02
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,15,0.09
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,16,0.37
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,17,0.54
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,18,0.53
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,19,0.61
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,20,0.66
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,21,0.75
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,22,0.75
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,23,0.86
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,24,0.85
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,25,0.88
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,26,0.88
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,27,0.89
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,28,0.93
2023-09-04,Mandarin (Beijing),produces,HAT,帽子,29,0.94
