downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Russian,produces,LAKE,озеро,18,0
2023-09-04,Russian,produces,LAKE,озеро,19,0.02
2023-09-04,Russian,produces,LAKE,озеро,20,0.07
2023-09-04,Russian,produces,LAKE,озеро,21,0.09
2023-09-04,Russian,produces,LAKE,озеро,22,0.02
2023-09-04,Russian,produces,LAKE,озеро,23,0.11
2023-09-04,Russian,produces,LAKE,озеро,24,0.13
2023-09-04,Russian,produces,LAKE,озеро,25,0.17
2023-09-04,Russian,produces,LAKE,озеро,26,0.17
2023-09-04,Russian,produces,LAKE,озеро,27,0.25
2023-09-04,Russian,produces,LAKE,озеро,28,0.28
2023-09-04,Russian,produces,LAKE,озеро,29,0.41
2023-09-04,Russian,produces,LAKE,озеро,30,0.32
2023-09-04,Russian,produces,LAKE,озеро,31,0.44
2023-09-04,Russian,produces,LAKE,озеро,32,0.51
2023-09-04,Russian,produces,LAKE,озеро,33,0.45
2023-09-04,Russian,produces,LAKE,озеро,34,0.48
2023-09-04,Russian,produces,LAKE,озеро,35,0.66
2023-09-04,Russian,produces,LAKE,озеро,36,0.63
2023-09-04,Turkish,produces,LAKE,Göl,16,0.01
2023-09-04,Turkish,produces,LAKE,Göl,17,0.03
2023-09-04,Turkish,produces,LAKE,Göl,18,0.03
2023-09-04,Turkish,produces,LAKE,Göl,19,0.07
2023-09-04,Turkish,produces,LAKE,Göl,20,0.08
2023-09-04,Turkish,produces,LAKE,Göl,21,0.09
2023-09-04,Turkish,produces,LAKE,Göl,22,0.1
2023-09-04,Turkish,produces,LAKE,Göl,23,0.13
2023-09-04,Turkish,produces,LAKE,Göl,24,0.15
2023-09-04,Turkish,produces,LAKE,Göl,25,0.2
2023-09-04,Turkish,produces,LAKE,Göl,26,0.23
2023-09-04,Turkish,produces,LAKE,Göl,27,0.28
2023-09-04,Turkish,produces,LAKE,Göl,28,0.33
2023-09-04,Turkish,produces,LAKE,Göl,29,0.33
2023-09-04,Turkish,produces,LAKE,Göl,30,0.39
2023-09-04,Turkish,produces,LAKE,Göl,31,0.44
2023-09-04,Turkish,produces,LAKE,Göl,32,0.39
2023-09-04,Turkish,produces,LAKE,Göl,33,0.52
2023-09-04,Turkish,produces,LAKE,Göl,34,0.55
2023-09-04,Turkish,produces,LAKE,Göl,35,0.6
2023-09-04,Turkish,produces,LAKE,Göl,36,0.62
2023-09-04,Latvian,produces,LAKE,ezers,17,0.04
2023-09-04,Latvian,produces,LAKE,ezers,18,0.1
2023-09-04,Latvian,produces,LAKE,ezers,19,0.04
2023-09-04,Latvian,produces,LAKE,ezers,20,0.03
2023-09-04,Latvian,produces,LAKE,ezers,21,0.15
2023-09-04,Latvian,produces,LAKE,ezers,22,0.09
2023-09-04,Latvian,produces,LAKE,ezers,23,0.2
2023-09-04,Latvian,produces,LAKE,ezers,24,0.33
2023-09-04,Latvian,produces,LAKE,ezers,25,0.1
2023-09-04,Latvian,produces,LAKE,ezers,26,0.45
2023-09-04,Latvian,produces,LAKE,ezers,27,0.33
2023-09-04,Latvian,produces,LAKE,ezers,28,0.39
2023-09-04,Latvian,produces,LAKE,ezers,29,0.21
2023-09-04,Latvian,produces,LAKE,ezers,30,0.42
2023-09-04,Latvian,produces,LAKE,ezers,31,0.47
2023-09-04,Latvian,produces,LAKE,ezers,32,0.48
2023-09-04,Latvian,produces,LAKE,ezers,33,0.58
2023-09-04,Latvian,produces,LAKE,ezers,34,0.59
2023-09-04,Latvian,produces,LAKE,ezers,35,0.57
2023-09-04,Latvian,produces,LAKE,ezers,36,0.5
2023-09-04,Dutch,produces,LAKE,water(plaats),8,0
2023-09-04,Dutch,produces,LAKE,water(plaats),9,0
2023-09-04,Dutch,produces,LAKE,water(plaats),10,0
2023-09-04,Dutch,produces,LAKE,water(plaats),11,0
2023-09-04,Dutch,produces,LAKE,water(plaats),12,0
2023-09-04,Dutch,produces,LAKE,water(plaats),13,0
2023-09-04,Dutch,produces,LAKE,water(plaats),14,0
2023-09-04,Dutch,produces,LAKE,water(plaats),15,0
2023-09-04,Dutch,produces,LAKE,water(plaats),16,0
2023-09-04,Dutch,produces,LAKE,water(plaats),17,0.1
2023-09-04,Dutch,produces,LAKE,water(plaats),18,0.16
2023-09-04,Dutch,produces,LAKE,water(plaats),19,0.43
2023-09-04,Dutch,produces,LAKE,water(plaats),20,0.71
2023-09-04,Dutch,produces,LAKE,water(plaats),21,0.43
2023-09-04,Dutch,produces,LAKE,water(plaats),22,0.71
2023-09-04,Dutch,produces,LAKE,water(plaats),23,0.69
2023-09-04,Dutch,produces,LAKE,water(plaats),24,0.87
2023-09-04,Dutch,produces,LAKE,water(plaats),25,1
2023-09-04,Dutch,produces,LAKE,water(plaats),26,0.5
2023-09-04,Dutch,produces,LAKE,water(plaats),27,0.8
2023-09-04,Dutch,produces,LAKE,water(plaats),28,1
2023-09-04,Dutch,produces,LAKE,water(plaats),29,0.96
2023-09-04,Dutch,produces,LAKE,water(plaats),30,0.96
2023-09-04,Dutch,produces,LAKE,water(plaats),31,1
