downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",16,0
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",17,0.02
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",18,0.02
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",19,0.03
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",20,0.11
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",21,0.14
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",22,0.14
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",23,0.17
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",24,0.28
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",25,0.34
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",26,0.34
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",27,0.34
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",28,0.39
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",29,0.47
2023-09-04,Cantonese,produces,TRAIN,"地鐵, 輕鐵, 火車",30,0.53
2023-09-04,Croatian,produces,TRAIN,vlak,8,0
2023-09-04,Croatian,produces,TRAIN,vlak,9,0
2023-09-04,Croatian,produces,TRAIN,vlak,10,0
2023-09-04,Croatian,produces,TRAIN,vlak,11,0
2023-09-04,Croatian,produces,TRAIN,vlak,12,0
2023-09-04,Croatian,produces,TRAIN,vlak,13,0.03
2023-09-04,Croatian,produces,TRAIN,vlak,14,0.04
2023-09-04,Croatian,produces,TRAIN,vlak,15,0
2023-09-04,Croatian,produces,TRAIN,vlak,16,0.17
2023-09-04,Croatian,produces,TRAIN,vlak,17,0.16
2023-09-04,Croatian,produces,TRAIN,vlak,18,0.27
2023-09-04,Croatian,produces,TRAIN,vlak,19,0.29
2023-09-04,Croatian,produces,TRAIN,vlak,20,0.42
2023-09-04,Croatian,produces,TRAIN,vlak,21,0.45
2023-09-04,Croatian,produces,TRAIN,vlak,22,0.46
2023-09-04,Croatian,produces,TRAIN,vlak,23,0.69
2023-09-04,Croatian,produces,TRAIN,vlak,24,0.77
2023-09-04,Croatian,produces,TRAIN,vlak,25,0.8
2023-09-04,Croatian,produces,TRAIN,vlak,26,0.72
2023-09-04,Croatian,produces,TRAIN,vlak,27,0.96
2023-09-04,Croatian,produces,TRAIN,vlak,28,1
2023-09-04,Croatian,produces,TRAIN,vlak,29,0.79
2023-09-04,Croatian,produces,TRAIN,vlak,30,0.89
2023-09-04,Danish,produces,TRAIN,tog,8,0
2023-09-04,Danish,produces,TRAIN,tog,9,0
2023-09-04,Danish,produces,TRAIN,tog,10,0
2023-09-04,Danish,produces,TRAIN,tog,11,0
2023-09-04,Danish,produces,TRAIN,tog,12,0.01
2023-09-04,Danish,produces,TRAIN,tog,13,0
2023-09-04,Danish,produces,TRAIN,tog,14,0
2023-09-04,Danish,produces,TRAIN,tog,15,0.02
2023-09-04,Danish,produces,TRAIN,tog,16,0.05
2023-09-04,Danish,produces,TRAIN,tog,17,0.09
2023-09-04,Danish,produces,TRAIN,tog,18,0.2
2023-09-04,Danish,produces,TRAIN,tog,19,0.31
2023-09-04,Danish,produces,TRAIN,tog,20,0.39
2023-09-04,Danish,produces,TRAIN,tog,21,0.47
2023-09-04,Danish,produces,TRAIN,tog,22,0.65
2023-09-04,Danish,produces,TRAIN,tog,23,0.64
2023-09-04,Danish,produces,TRAIN,tog,24,0.74
2023-09-04,Danish,produces,TRAIN,tog,25,0.83
2023-09-04,Danish,produces,TRAIN,tog,26,0.89
2023-09-04,Danish,produces,TRAIN,tog,27,0.9
2023-09-04,Danish,produces,TRAIN,tog,28,0.92
2023-09-04,Danish,produces,TRAIN,tog,29,0.92
2023-09-04,Danish,produces,TRAIN,tog,30,0.97
2023-09-04,Danish,produces,TRAIN,tog,31,0.96
2023-09-04,Danish,produces,TRAIN,tog,32,0.96
2023-09-04,Danish,produces,TRAIN,tog,33,0.99
2023-09-04,Danish,produces,TRAIN,tog,34,0.99
2023-09-04,Danish,produces,TRAIN,tog,35,0.98
2023-09-04,Danish,produces,TRAIN,tog,36,1
2023-09-04,English (American),produces,TRAIN,train,8,0.02
2023-09-04,English (American),produces,TRAIN,train,9,0.02
2023-09-04,English (American),produces,TRAIN,train,10,0.02
2023-09-04,English (American),produces,TRAIN,train,11,0.02
2023-09-04,English (American),produces,TRAIN,train,12,0.03
2023-09-04,English (American),produces,TRAIN,train,13,0.04
2023-09-04,English (American),produces,TRAIN,train,14,0.03
2023-09-04,English (American),produces,TRAIN,train,15,0.1
2023-09-04,English (American),produces,TRAIN,train,16,0.12
2023-09-04,English (American),produces,TRAIN,train,17,0.18
2023-09-04,English (American),produces,TRAIN,train,18,0.24
2023-09-04,English (American),produces,TRAIN,train,19,0.36
2023-09-04,English (American),produces,TRAIN,train,20,0.47
2023-09-04,English (American),produces,TRAIN,train,21,0.46
2023-09-04,English (American),produces,TRAIN,train,22,0.55
2023-09-04,English (American),produces,TRAIN,train,23,0.66
2023-09-04,English (American),produces,TRAIN,train,24,0.76
2023-09-04,English (American),produces,TRAIN,train,25,0.79
2023-09-04,English (American),produces,TRAIN,train,26,0.82
2023-09-04,English (American),produces,TRAIN,train,27,0.81
2023-09-04,English (American),produces,TRAIN,train,28,0.93
2023-09-04,English (American),produces,TRAIN,train,29,0.87
2023-09-04,English (American),produces,TRAIN,train,30,0.9
2023-09-04,French (Quebecois),produces,TRAIN,train,8,0
2023-09-04,French (Quebecois),produces,TRAIN,train,9,0
2023-09-04,French (Quebecois),produces,TRAIN,train,10,0
2023-09-04,French (Quebecois),produces,TRAIN,train,11,0
2023-09-04,French (Quebecois),produces,TRAIN,train,12,0
2023-09-04,French (Quebecois),produces,TRAIN,train,13,0
2023-09-04,French (Quebecois),produces,TRAIN,train,14,0
2023-09-04,French (Quebecois),produces,TRAIN,train,15,0
2023-09-04,French (Quebecois),produces,TRAIN,train,16,0.05
2023-09-04,French (Quebecois),produces,TRAIN,train,17,0.1
2023-09-04,French (Quebecois),produces,TRAIN,train,18,0.15
2023-09-04,French (Quebecois),produces,TRAIN,train,19,0.3
2023-09-04,French (Quebecois),produces,TRAIN,train,20,0.36
2023-09-04,French (Quebecois),produces,TRAIN,train,21,0.56
2023-09-04,French (Quebecois),produces,TRAIN,train,22,0.58
2023-09-04,French (Quebecois),produces,TRAIN,train,23,0.73
2023-09-04,French (Quebecois),produces,TRAIN,train,24,0.71
2023-09-04,French (Quebecois),produces,TRAIN,train,25,0.79
2023-09-04,French (Quebecois),produces,TRAIN,train,26,0.79
2023-09-04,French (Quebecois),produces,TRAIN,train,27,0.9
2023-09-04,French (Quebecois),produces,TRAIN,train,28,0.93
2023-09-04,French (Quebecois),produces,TRAIN,train,29,0.97
2023-09-04,French (Quebecois),produces,TRAIN,train,30,0.91
2023-09-04,German,produces,TRAIN,Bahn,18,0.15
2023-09-04,German,produces,TRAIN,Bahn,19,0.28
2023-09-04,German,produces,TRAIN,Bahn,20,0.3
2023-09-04,German,produces,TRAIN,Bahn,21,0.38
2023-09-04,German,produces,TRAIN,Bahn,22,0.41
2023-09-04,German,produces,TRAIN,Bahn,23,0.66
2023-09-04,German,produces,TRAIN,Bahn,24,0.65
2023-09-04,German,produces,TRAIN,Bahn,25,0.74
2023-09-04,German,produces,TRAIN,Bahn,26,0.77
2023-09-04,German,produces,TRAIN,Bahn,27,0.76
2023-09-04,German,produces,TRAIN,Bahn,28,0.85
2023-09-04,German,produces,TRAIN,Bahn,29,0.9
2023-09-04,German,produces,TRAIN,Bahn,30,0.9
2023-09-04,Hebrew,produces,TRAIN,רכבת,11,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,12,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,13,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,14,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,15,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,16,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,17,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,19,0
2023-09-04,Hebrew,produces,TRAIN,רכבת,20,0.44
2023-09-04,Hebrew,produces,TRAIN,רכבת,21,0.5
2023-09-04,Hebrew,produces,TRAIN,רכבת,22,0.33
2023-09-04,Hebrew,produces,TRAIN,רכבת,23,0.43
2023-09-04,Hebrew,produces,TRAIN,רכבת,24,0.73
2023-09-04,Hebrew,produces,TRAIN,רכבת,25,0.8
2023-09-04,Hebrew,produces,TRAIN,רכבת,26,0.82
2023-09-04,Hebrew,produces,TRAIN,רכבת,27,0.87
2023-09-04,Hebrew,produces,TRAIN,רכבת,28,0.91
2023-09-04,Hebrew,produces,TRAIN,רכבת,29,0.94
2023-09-04,Hebrew,produces,TRAIN,רכבת,30,0.89
2023-09-04,Hebrew,produces,TRAIN,רכבת,31,0.97
2023-09-04,Hebrew,produces,TRAIN,רכבת,32,0.94
2023-09-04,Hebrew,produces,TRAIN,רכבת,33,0.9
2023-09-04,Hebrew,produces,TRAIN,רכבת,34,1
2023-09-04,Hebrew,produces,TRAIN,רכבת,35,0.83
2023-09-04,Hebrew,produces,TRAIN,רכבת,36,0.8
