downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,SHIRT,T恤,16,0
2023-09-04,Cantonese,produces,SHIRT,T恤,17,0.02
2023-09-04,Cantonese,produces,SHIRT,T恤,18,0.01
2023-09-04,Cantonese,produces,SHIRT,T恤,19,0
2023-09-04,Cantonese,produces,SHIRT,T恤,20,0.01
2023-09-04,Cantonese,produces,SHIRT,T恤,21,0
2023-09-04,Cantonese,produces,SHIRT,T恤,22,0.03
2023-09-04,Cantonese,produces,SHIRT,T恤,23,0.03
2023-09-04,Cantonese,produces,SHIRT,T恤,24,0.04
2023-09-04,Cantonese,produces,SHIRT,T恤,25,0.06
2023-09-04,Cantonese,produces,SHIRT,T恤,26,0.12
2023-09-04,Cantonese,produces,SHIRT,T恤,27,0.11
2023-09-04,Cantonese,produces,SHIRT,T恤,28,0.12
2023-09-04,Cantonese,produces,SHIRT,T恤,29,0.15
2023-09-04,Cantonese,produces,SHIRT,T恤,30,0.21
2023-09-04,Danish,produces,SHIRT,bluse,8,0
2023-09-04,Danish,produces,SHIRT,bluse,9,0
2023-09-04,Danish,produces,SHIRT,bluse,10,0
2023-09-04,Danish,produces,SHIRT,bluse,11,0
2023-09-04,Danish,produces,SHIRT,bluse,12,0.01
2023-09-04,Danish,produces,SHIRT,bluse,13,0
2023-09-04,Danish,produces,SHIRT,bluse,14,0.01
2023-09-04,Danish,produces,SHIRT,bluse,15,0
2023-09-04,Danish,produces,SHIRT,bluse,16,0.02
2023-09-04,Danish,produces,SHIRT,bluse,17,0.05
2023-09-04,Danish,produces,SHIRT,bluse,18,0.1
2023-09-04,Danish,produces,SHIRT,bluse,19,0.14
2023-09-04,Danish,produces,SHIRT,bluse,20,0.28
2023-09-04,Danish,produces,SHIRT,bluse,21,0.32
2023-09-04,Danish,produces,SHIRT,bluse,22,0.43
2023-09-04,Danish,produces,SHIRT,bluse,23,0.48
2023-09-04,Danish,produces,SHIRT,bluse,24,0.53
2023-09-04,Danish,produces,SHIRT,bluse,25,0.56
2023-09-04,Danish,produces,SHIRT,bluse,26,0.75
2023-09-04,Danish,produces,SHIRT,bluse,27,0.75
2023-09-04,Danish,produces,SHIRT,bluse,28,0.74
2023-09-04,Danish,produces,SHIRT,bluse,29,0.76
2023-09-04,Danish,produces,SHIRT,bluse,30,0.87
2023-09-04,Danish,produces,SHIRT,bluse,31,0.85
2023-09-04,Danish,produces,SHIRT,bluse,32,0.82
2023-09-04,Danish,produces,SHIRT,bluse,33,0.88
2023-09-04,Danish,produces,SHIRT,bluse,34,0.88
2023-09-04,Danish,produces,SHIRT,bluse,35,0.88
2023-09-04,Danish,produces,SHIRT,bluse,36,0.91
2023-09-04,English (American),produces,SHIRT,shirt,8,0
2023-09-04,English (American),produces,SHIRT,shirt,9,0.01
2023-09-04,English (American),produces,SHIRT,shirt,10,0.01
2023-09-04,English (American),produces,SHIRT,shirt,11,0.02
2023-09-04,English (American),produces,SHIRT,shirt,12,0.02
2023-09-04,English (American),produces,SHIRT,shirt,13,0.03
2023-09-04,English (American),produces,SHIRT,shirt,14,0.05
2023-09-04,English (American),produces,SHIRT,shirt,15,0.09
2023-09-04,English (American),produces,SHIRT,shirt,16,0.09
2023-09-04,English (American),produces,SHIRT,shirt,17,0.13
2023-09-04,English (American),produces,SHIRT,shirt,18,0.21
2023-09-04,English (American),produces,SHIRT,shirt,19,0.33
2023-09-04,English (American),produces,SHIRT,shirt,20,0.39
2023-09-04,English (American),produces,SHIRT,shirt,21,0.46
2023-09-04,English (American),produces,SHIRT,shirt,22,0.54
2023-09-04,English (American),produces,SHIRT,shirt,23,0.62
2023-09-04,English (American),produces,SHIRT,shirt,24,0.66
2023-09-04,English (American),produces,SHIRT,shirt,25,0.74
2023-09-04,English (American),produces,SHIRT,shirt,26,0.75
2023-09-04,English (American),produces,SHIRT,shirt,27,0.8
2023-09-04,English (American),produces,SHIRT,shirt,28,0.91
