downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,STAIRS,樓梯,16,0
2023-09-04,Cantonese,produces,STAIRS,樓梯,17,0
2023-09-04,Cantonese,produces,STAIRS,樓梯,18,0.06
2023-09-04,Cantonese,produces,STAIRS,樓梯,19,0.11
2023-09-04,Cantonese,produces,STAIRS,樓梯,20,0.13
2023-09-04,Cantonese,produces,STAIRS,樓梯,21,0.21
2023-09-04,Cantonese,produces,STAIRS,樓梯,22,0.25
2023-09-04,Cantonese,produces,STAIRS,樓梯,23,0.32
2023-09-04,Cantonese,produces,STAIRS,樓梯,24,0.41
2023-09-04,Cantonese,produces,STAIRS,樓梯,25,0.55
2023-09-04,Cantonese,produces,STAIRS,樓梯,26,0.57
2023-09-04,Cantonese,produces,STAIRS,樓梯,27,0.65
2023-09-04,Cantonese,produces,STAIRS,樓梯,28,0.73
2023-09-04,Cantonese,produces,STAIRS,樓梯,29,0.82
2023-09-04,Cantonese,produces,STAIRS,樓梯,30,0.81
2023-09-04,Croatian,produces,STAIRS,stepenice,8,0
2023-09-04,Croatian,produces,STAIRS,stepenice,9,0
2023-09-04,Croatian,produces,STAIRS,stepenice,10,0
2023-09-04,Croatian,produces,STAIRS,stepenice,11,0
2023-09-04,Croatian,produces,STAIRS,stepenice,12,0
2023-09-04,Croatian,produces,STAIRS,stepenice,13,0
2023-09-04,Croatian,produces,STAIRS,stepenice,14,0
2023-09-04,Croatian,produces,STAIRS,stepenice,15,0
2023-09-04,Croatian,produces,STAIRS,stepenice,16,0.06
2023-09-04,Croatian,produces,STAIRS,stepenice,17,0.04
2023-09-04,Croatian,produces,STAIRS,stepenice,18,0
2023-09-04,Croatian,produces,STAIRS,stepenice,19,0
2023-09-04,Croatian,produces,STAIRS,stepenice,20,0.12
2023-09-04,Croatian,produces,STAIRS,stepenice,21,0
2023-09-04,Croatian,produces,STAIRS,stepenice,22,0.04
2023-09-04,Croatian,produces,STAIRS,stepenice,23,0.19
2023-09-04,Croatian,produces,STAIRS,stepenice,24,0.07
2023-09-04,Croatian,produces,STAIRS,stepenice,25,0.2
2023-09-04,Croatian,produces,STAIRS,stepenice,26,0.28
2023-09-04,Croatian,produces,STAIRS,stepenice,27,0.08
2023-09-04,Croatian,produces,STAIRS,stepenice,28,0.33
2023-09-04,Croatian,produces,STAIRS,stepenice,29,0.29
2023-09-04,Croatian,produces,STAIRS,stepenice,30,0.36
