downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Turkish,produces,LEMON,Limon,8,0
2023-09-04,Turkish,produces,LEMON,Limon,9,0
2023-09-04,Turkish,produces,LEMON,Limon,10,0.02
2023-09-04,Turkish,produces,LEMON,Limon,11,0
2023-09-04,Turkish,produces,LEMON,Limon,12,0
2023-09-04,Turkish,produces,LEMON,Limon,13,0.01
2023-09-04,Turkish,produces,LEMON,Limon,14,0.01
2023-09-04,Turkish,produces,LEMON,Limon,15,0.02
2023-09-04,Turkish,produces,LEMON,Limon,16,0.02
2023-09-04,Turkish,produces,LEMON,Limon,17,0.06
2023-09-04,Turkish,produces,LEMON,Limon,18,0.05
2023-09-04,Turkish,produces,LEMON,Limon,19,0.12
2023-09-04,Turkish,produces,LEMON,Limon,20,0.18
2023-09-04,Turkish,produces,LEMON,Limon,21,0.24
2023-09-04,Turkish,produces,LEMON,Limon,22,0.25
2023-09-04,Turkish,produces,LEMON,Limon,23,0.24
2023-09-04,Turkish,produces,LEMON,Limon,24,0.35
2023-09-04,Turkish,produces,LEMON,Limon,25,0.4
2023-09-04,Turkish,produces,LEMON,Limon,26,0.49
2023-09-04,Turkish,produces,LEMON,Limon,27,0.5
2023-09-04,Turkish,produces,LEMON,Limon,28,0.59
2023-09-04,Turkish,produces,LEMON,Limon,29,0.62
2023-09-04,Turkish,produces,LEMON,Limon,30,0.7
2023-09-04,Turkish,produces,LEMON,Limon,31,0.67
2023-09-04,Turkish,produces,LEMON,Limon,32,0.76
2023-09-04,Turkish,produces,LEMON,Limon,33,0.78
2023-09-04,Turkish,produces,LEMON,Limon,34,0.79
2023-09-04,Turkish,produces,LEMON,Limon,35,0.79
2023-09-04,Turkish,produces,LEMON,Limon,36,0.91
2023-09-04,English (British),produces,LEMON,lemon,34,0.64
2023-09-04,English (British),produces,LEMON,lemon,35,0.68
2023-09-04,English (British),produces,LEMON,lemon,36,0.7
2023-09-04,English (British),produces,LEMON,lemon,37,0.7
2023-09-04,English (British),produces,LEMON,lemon,38,0.65
2023-09-04,English (British),produces,LEMON,lemon,39,0.78
2023-09-04,English (British),produces,LEMON,lemon,40,0.65
2023-09-04,English (British),produces,LEMON,lemon,41,0.83
2023-09-04,English (British),produces,LEMON,lemon,42,0.7
2023-09-04,English (British),produces,LEMON,lemon,43,0.67
2023-09-04,English (British),produces,LEMON,lemon,44,0.67
2023-09-04,English (British),produces,LEMON,lemon,45,0.75
2023-09-04,English (British),produces,LEMON,lemon,46,0
2023-09-04,English (British),produces,LEMON,lemon,47,0.75
2023-09-04,Czech,produces,LEMON,citrón,16,0
2023-09-04,Czech,produces,LEMON,citrón,17,0
2023-09-04,Czech,produces,LEMON,citrón,18,0
2023-09-04,Czech,produces,LEMON,citrón,19,0
2023-09-04,Czech,produces,LEMON,citrón,20,0.15
2023-09-04,Czech,produces,LEMON,citrón,21,0.18
2023-09-04,Czech,produces,LEMON,citrón,22,0.22
2023-09-04,Czech,produces,LEMON,citrón,23,0.28
2023-09-04,Czech,produces,LEMON,citrón,24,0.2
2023-09-04,Czech,produces,LEMON,citrón,25,0.23
2023-09-04,Czech,produces,LEMON,citrón,26,0.41
2023-09-04,Czech,produces,LEMON,citrón,27,0.46
2023-09-04,Czech,produces,LEMON,citrón,28,0.58
2023-09-04,Czech,produces,LEMON,citrón,29,0.36
2023-09-04,Czech,produces,LEMON,citrón,30,0.33
2023-09-04,Latvian,produces,LEMON,citrons,17,0.07
2023-09-04,Latvian,produces,LEMON,citrons,18,0.1
2023-09-04,Latvian,produces,LEMON,citrons,19,0.14
2023-09-04,Latvian,produces,LEMON,citrons,20,0.24
2023-09-04,Latvian,produces,LEMON,citrons,21,0.31
2023-09-04,Latvian,produces,LEMON,citrons,22,0.19
2023-09-04,Latvian,produces,LEMON,citrons,23,0.16
2023-09-04,Latvian,produces,LEMON,citrons,24,0.63
2023-09-04,Latvian,produces,LEMON,citrons,25,0.38
2023-09-04,Latvian,produces,LEMON,citrons,26,0.5
2023-09-04,Latvian,produces,LEMON,citrons,27,0.44
2023-09-04,Latvian,produces,LEMON,citrons,28,0.57
2023-09-04,Latvian,produces,LEMON,citrons,29,0.46
2023-09-04,Latvian,produces,LEMON,citrons,30,0.54
2023-09-04,Latvian,produces,LEMON,citrons,31,0.68
2023-09-04,Latvian,produces,LEMON,citrons,32,0.6
2023-09-04,Latvian,produces,LEMON,citrons,33,0.84
2023-09-04,Latvian,produces,LEMON,citrons,34,0.76
2023-09-04,Latvian,produces,LEMON,citrons,35,0.76
2023-09-04,Latvian,produces,LEMON,citrons,36,0.77
