downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,NOSE,鼻,16,0.17
2023-09-04,Cantonese,produces,NOSE,鼻,17,0.3
2023-09-04,Cantonese,produces,NOSE,鼻,18,0.34
2023-09-04,Cantonese,produces,NOSE,鼻,19,0.39
2023-09-04,Cantonese,produces,NOSE,鼻,20,0.61
2023-09-04,Cantonese,produces,NOSE,鼻,21,0.61
2023-09-04,Cantonese,produces,NOSE,鼻,22,0.69
2023-09-04,Cantonese,produces,NOSE,鼻,23,0.61
2023-09-04,Cantonese,produces,NOSE,鼻,24,0.69
2023-09-04,Cantonese,produces,NOSE,鼻,25,0.86
2023-09-04,Cantonese,produces,NOSE,鼻,26,0.79
2023-09-04,Cantonese,produces,NOSE,鼻,27,0.94
2023-09-04,Cantonese,produces,NOSE,鼻,28,0.92
2023-09-04,Cantonese,produces,NOSE,鼻,29,0.94
2023-09-04,Cantonese,produces,NOSE,鼻,30,0.97
2023-09-04,Croatian,produces,NOSE,nos,8,0
2023-09-04,Croatian,produces,NOSE,nos,9,0
2023-09-04,Croatian,produces,NOSE,nos,10,0
2023-09-04,Croatian,produces,NOSE,nos,11,0
2023-09-04,Croatian,produces,NOSE,nos,12,0.03
2023-09-04,Croatian,produces,NOSE,nos,13,0.06
2023-09-04,Croatian,produces,NOSE,nos,14,0.14
2023-09-04,Croatian,produces,NOSE,nos,15,0.08
2023-09-04,Croatian,produces,NOSE,nos,16,0.4
2023-09-04,Croatian,produces,NOSE,nos,17,0.4
2023-09-04,Croatian,produces,NOSE,nos,18,0.45
2023-09-04,Croatian,produces,NOSE,nos,19,0.57
2023-09-04,Croatian,produces,NOSE,nos,20,0.77
2023-09-04,Croatian,produces,NOSE,nos,21,0.69
2023-09-04,Croatian,produces,NOSE,nos,22,0.75
2023-09-04,Croatian,produces,NOSE,nos,23,0.92
2023-09-04,Croatian,produces,NOSE,nos,24,0.97
2023-09-04,Croatian,produces,NOSE,nos,25,0.9
2023-09-04,Croatian,produces,NOSE,nos,26,1
2023-09-04,Croatian,produces,NOSE,nos,27,0.96
2023-09-04,Croatian,produces,NOSE,nos,28,0.95
2023-09-04,Croatian,produces,NOSE,nos,29,1
2023-09-04,Croatian,produces,NOSE,nos,30,0.96
2023-09-04,Danish,produces,NOSE,næse,8,0
2023-09-04,Danish,produces,NOSE,næse,9,0
2023-09-04,Danish,produces,NOSE,næse,10,0
2023-09-04,Danish,produces,NOSE,næse,11,0.01
2023-09-04,Danish,produces,NOSE,næse,12,0.01
2023-09-04,Danish,produces,NOSE,næse,13,0.01
2023-09-04,Danish,produces,NOSE,næse,14,0.03
2023-09-04,Danish,produces,NOSE,næse,15,0.02
2023-09-04,Danish,produces,NOSE,næse,16,0.11
2023-09-04,Danish,produces,NOSE,næse,17,0.15
2023-09-04,Danish,produces,NOSE,næse,18,0.25
2023-09-04,Danish,produces,NOSE,næse,19,0.3
2023-09-04,Danish,produces,NOSE,næse,20,0.49
2023-09-04,Danish,produces,NOSE,næse,21,0.55
2023-09-04,Danish,produces,NOSE,næse,22,0.72
2023-09-04,Danish,produces,NOSE,næse,23,0.69
2023-09-04,Danish,produces,NOSE,næse,24,0.78
2023-09-04,Danish,produces,NOSE,næse,25,0.86
2023-09-04,Danish,produces,NOSE,næse,26,0.91
2023-09-04,Danish,produces,NOSE,næse,27,0.92
2023-09-04,Danish,produces,NOSE,næse,28,0.94
2023-09-04,Danish,produces,NOSE,næse,29,0.94
2023-09-04,Danish,produces,NOSE,næse,30,0.98
2023-09-04,Danish,produces,NOSE,næse,31,0.97
2023-09-04,Danish,produces,NOSE,næse,32,0.99
2023-09-04,Danish,produces,NOSE,næse,33,0.98
2023-09-04,Danish,produces,NOSE,næse,34,0.98
2023-09-04,Danish,produces,NOSE,næse,35,0.99
2023-09-04,Danish,produces,NOSE,næse,36,1
2023-09-04,English (American),produces,NOSE,nose,8,0
2023-09-04,English (American),produces,NOSE,nose,9,0.02
2023-09-04,English (American),produces,NOSE,nose,10,0.02
2023-09-04,English (American),produces,NOSE,nose,11,0.03
2023-09-04,English (American),produces,NOSE,nose,12,0.04
2023-09-04,English (American),produces,NOSE,nose,13,0.1
2023-09-04,English (American),produces,NOSE,nose,14,0.15
2023-09-04,English (American),produces,NOSE,nose,15,0.24
2023-09-04,English (American),produces,NOSE,nose,16,0.37
2023-09-04,English (American),produces,NOSE,nose,17,0.4
2023-09-04,English (American),produces,NOSE,nose,18,0.51
2023-09-04,English (American),produces,NOSE,nose,19,0.67
2023-09-04,English (American),produces,NOSE,nose,20,0.72
2023-09-04,English (American),produces,NOSE,nose,21,0.74
2023-09-04,English (American),produces,NOSE,nose,22,0.78
2023-09-04,English (American),produces,NOSE,nose,23,0.8
2023-09-04,English (American),produces,NOSE,nose,24,0.86
2023-09-04,English (American),produces,NOSE,nose,25,0.9
2023-09-04,English (American),produces,NOSE,nose,26,0.88
2023-09-04,English (American),produces,NOSE,nose,27,0.9
2023-09-04,English (American),produces,NOSE,nose,28,0.96
2023-09-04,English (American),produces,NOSE,nose,29,0.91
2023-09-04,English (American),produces,NOSE,nose,30,0.92
2023-09-04,French (Quebecois),produces,NOSE,nez,8,0
2023-09-04,French (Quebecois),produces,NOSE,nez,9,0
2023-09-04,French (Quebecois),produces,NOSE,nez,10,0
2023-09-04,French (Quebecois),produces,NOSE,nez,11,0
2023-09-04,French (Quebecois),produces,NOSE,nez,12,0.03
2023-09-04,French (Quebecois),produces,NOSE,nez,13,0.03
2023-09-04,French (Quebecois),produces,NOSE,nez,14,0.17
2023-09-04,French (Quebecois),produces,NOSE,nez,15,0.2
2023-09-04,French (Quebecois),produces,NOSE,nez,16,0.37
2023-09-04,French (Quebecois),produces,NOSE,nez,17,0.56
2023-09-04,French (Quebecois),produces,NOSE,nez,18,0.57
2023-09-04,French (Quebecois),produces,NOSE,nez,19,0.74
2023-09-04,French (Quebecois),produces,NOSE,nez,20,0.84
2023-09-04,French (Quebecois),produces,NOSE,nez,21,0.8
2023-09-04,French (Quebecois),produces,NOSE,nez,22,0.91
2023-09-04,French (Quebecois),produces,NOSE,nez,23,0.93
