downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,16,0.35
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,17,0.48
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,18,0.68
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,19,0.61
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,20,0.71
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,21,0.78
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,22,0.81
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,23,0.84
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,24,0.9
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,25,0.97
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,26,0.88
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,27,0.97
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,28,0.98
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,29,0.99
2023-09-04,Cantonese,produces,FISH (ANIMAL),魚,30,0.99
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),8,0
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),9,0
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),10,0
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),11,0
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),12,0
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),13,0.09
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),14,0.07
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),15,0.08
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),16,0.26
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),17,0.16
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),18,0.32
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),19,0.43
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),20,0.62
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),21,0.59
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),22,0.79
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),23,0.81
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),24,0.93
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),25,0.83
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),26,0.93
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),27,0.92
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),28,1
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),29,0.93
2023-09-04,Croatian,produces,FISH (ANIMAL),riba (animal),30,1
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),8,0
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),9,0
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),10,0
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),11,0
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),12,0.01
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),13,0.01
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),14,0.01
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),15,0.02
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),16,0.06
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),17,0.09
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),18,0.18
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),19,0.24
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),20,0.35
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),21,0.42
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),22,0.57
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),23,0.63
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),24,0.72
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),25,0.78
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),26,0.86
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),27,0.9
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),28,0.91
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),29,0.92
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),30,0.94
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),31,0.96
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),32,0.97
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),33,0.96
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),34,0.99
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),35,0.96
2023-09-04,Danish,produces,FISH (ANIMAL),fisk (animal),36,1
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),8,0.02
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),9,0.01
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),10,0.01
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),11,0.04
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),12,0.05
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),13,0.09
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),14,0.12
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),15,0.21
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),16,0.26
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),17,0.3
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),18,0.39
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),19,0.52
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),20,0.55
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),21,0.58
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),22,0.67
2023-09-04,English (American),produces,FISH (ANIMAL),fish (animal),23,0.72
