downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,RAIN,雨,16,0.09
2023-09-04,Cantonese,produces,RAIN,雨,17,0.33
2023-09-04,Cantonese,produces,RAIN,雨,18,0.31
2023-09-04,Cantonese,produces,RAIN,雨,19,0.39
2023-09-04,Cantonese,produces,RAIN,雨,20,0.51
2023-09-04,Cantonese,produces,RAIN,雨,21,0.55
2023-09-04,Cantonese,produces,RAIN,雨,22,0.59
2023-09-04,Cantonese,produces,RAIN,雨,23,0.72
2023-09-04,Cantonese,produces,RAIN,雨,24,0.78
2023-09-04,Cantonese,produces,RAIN,雨,25,0.89
2023-09-04,Cantonese,produces,RAIN,雨,26,0.85
2023-09-04,Cantonese,produces,RAIN,雨,27,0.95
2023-09-04,Cantonese,produces,RAIN,雨,28,0.95
2023-09-04,Cantonese,produces,RAIN,雨,29,0.93
2023-09-04,Cantonese,produces,RAIN,雨,30,0.96
2023-09-04,Croatian,produces,RAIN,kiša,8,0
2023-09-04,Croatian,produces,RAIN,kiša,9,0
2023-09-04,Croatian,produces,RAIN,kiša,10,0
2023-09-04,Croatian,produces,RAIN,kiša,11,0
2023-09-04,Croatian,produces,RAIN,kiša,12,0
2023-09-04,Croatian,produces,RAIN,kiša,13,0
2023-09-04,Croatian,produces,RAIN,kiša,14,0.04
2023-09-04,Croatian,produces,RAIN,kiša,15,0
2023-09-04,Croatian,produces,RAIN,kiša,16,0.17
2023-09-04,Croatian,produces,RAIN,kiša,17,0.12
2023-09-04,Croatian,produces,RAIN,kiša,18,0.14
2023-09-04,Croatian,produces,RAIN,kiša,19,0.38
2023-09-04,Croatian,produces,RAIN,kiša,20,0.62
2023-09-04,Croatian,produces,RAIN,kiša,21,0.55
2023-09-04,Croatian,produces,RAIN,kiša,22,0.71
2023-09-04,Croatian,produces,RAIN,kiša,23,0.77
2023-09-04,Croatian,produces,RAIN,kiša,24,0.8
2023-09-04,Croatian,produces,RAIN,kiša,25,0.83
2023-09-04,Croatian,produces,RAIN,kiša,26,0.86
2023-09-04,Croatian,produces,RAIN,kiša,27,1
2023-09-04,Croatian,produces,RAIN,kiša,28,1
2023-09-04,Croatian,produces,RAIN,kiša,29,1
2023-09-04,Croatian,produces,RAIN,kiša,30,0.96
2023-09-04,Danish,produces,RAIN,regn,8,0
2023-09-04,Danish,produces,RAIN,regn,9,0
2023-09-04,Danish,produces,RAIN,regn,10,0
2023-09-04,Danish,produces,RAIN,regn,11,0
2023-09-04,Danish,produces,RAIN,regn,12,0
2023-09-04,Danish,produces,RAIN,regn,13,0
