downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,EAR,耳仔,16,0.02
2023-09-04,Cantonese,produces,EAR,耳仔,17,0.18
2023-09-04,Cantonese,produces,EAR,耳仔,18,0.29
2023-09-04,Cantonese,produces,EAR,耳仔,19,0.29
2023-09-04,Cantonese,produces,EAR,耳仔,20,0.49
2023-09-04,Cantonese,produces,EAR,耳仔,21,0.51
2023-09-04,Cantonese,produces,EAR,耳仔,22,0.53
2023-09-04,Cantonese,produces,EAR,耳仔,23,0.57
2023-09-04,Cantonese,produces,EAR,耳仔,24,0.69
2023-09-04,Cantonese,produces,EAR,耳仔,25,0.83
2023-09-04,Cantonese,produces,EAR,耳仔,26,0.75
2023-09-04,Cantonese,produces,EAR,耳仔,27,0.92
2023-09-04,Cantonese,produces,EAR,耳仔,28,0.92
2023-09-04,Cantonese,produces,EAR,耳仔,29,0.97
2023-09-04,Cantonese,produces,EAR,耳仔,30,0.95
2023-09-04,Croatian,produces,EAR,uho,8,0
2023-09-04,Croatian,produces,EAR,uho,9,0
2023-09-04,Croatian,produces,EAR,uho,10,0
2023-09-04,Croatian,produces,EAR,uho,11,0
2023-09-04,Croatian,produces,EAR,uho,12,0.03
2023-09-04,Croatian,produces,EAR,uho,13,0.03
2023-09-04,Croatian,produces,EAR,uho,14,0.04
2023-09-04,Croatian,produces,EAR,uho,15,0.04
2023-09-04,Croatian,produces,EAR,uho,16,0.28
2023-09-04,Croatian,produces,EAR,uho,17,0.24
2023-09-04,Croatian,produces,EAR,uho,18,0.23
2023-09-04,Croatian,produces,EAR,uho,19,0.48
2023-09-04,Croatian,produces,EAR,uho,20,0.54
2023-09-04,Croatian,produces,EAR,uho,21,0.59
2023-09-04,Croatian,produces,EAR,uho,22,0.62
2023-09-04,Croatian,produces,EAR,uho,23,0.88
2023-09-04,Croatian,produces,EAR,uho,24,0.97
2023-09-04,Croatian,produces,EAR,uho,25,0.87
2023-09-04,Croatian,produces,EAR,uho,26,0.9
2023-09-04,Croatian,produces,EAR,uho,27,0.96
2023-09-04,Croatian,produces,EAR,uho,28,0.95
2023-09-04,Croatian,produces,EAR,uho,29,1
2023-09-04,Croatian,produces,EAR,uho,30,0.89
2023-09-04,Danish,produces,EAR,øre,8,0
2023-09-04,Danish,produces,EAR,øre,9,0
2023-09-04,Danish,produces,EAR,øre,10,0
2023-09-04,Danish,produces,EAR,øre,11,0
2023-09-04,Danish,produces,EAR,øre,12,0.01
2023-09-04,Danish,produces,EAR,øre,13,0
2023-09-04,Danish,produces,EAR,øre,14,0.01
2023-09-04,Danish,produces,EAR,øre,15,0.01
2023-09-04,Danish,produces,EAR,øre,16,0.08
2023-09-04,Danish,produces,EAR,øre,17,0.08
2023-09-04,Danish,produces,EAR,øre,18,0.2
2023-09-04,Danish,produces,EAR,øre,19,0.26
2023-09-04,Danish,produces,EAR,øre,20,0.44
2023-09-04,Danish,produces,EAR,øre,21,0.53
2023-09-04,Danish,produces,EAR,øre,22,0.65
2023-09-04,Danish,produces,EAR,øre,23,0.69
2023-09-04,Danish,produces,EAR,øre,24,0.77
2023-09-04,Danish,produces,EAR,øre,25,0.82
2023-09-04,Danish,produces,EAR,øre,26,0.91
2023-09-04,Danish,produces,EAR,øre,27,0.92
2023-09-04,Danish,produces,EAR,øre,28,0.92
2023-09-04,Danish,produces,EAR,øre,29,0.93
2023-09-04,Danish,produces,EAR,øre,30,0.97
