downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,DOG,狗,16,0.43
2023-09-04,Cantonese,produces,DOG,狗,17,0.51
2023-09-04,Cantonese,produces,DOG,狗,18,0.75
2023-09-04,Cantonese,produces,DOG,狗,19,0.68
2023-09-04,Cantonese,produces,DOG,狗,20,0.77
2023-09-04,Cantonese,produces,DOG,狗,21,0.79
2023-09-04,Cantonese,produces,DOG,狗,22,0.78
2023-09-04,Cantonese,produces,DOG,狗,23,0.78
2023-09-04,Cantonese,produces,DOG,狗,24,0.9
2023-09-04,Cantonese,produces,DOG,狗,25,0.91
2023-09-04,Cantonese,produces,DOG,狗,26,0.9
2023-09-04,Cantonese,produces,DOG,狗,27,0.94
2023-09-04,Cantonese,produces,DOG,狗,28,0.98
2023-09-04,Cantonese,produces,DOG,狗,29,0.97
2023-09-04,Cantonese,produces,DOG,狗,30,0.97
2023-09-04,Croatian,produces,DOG,pas,8,0
2023-09-04,Croatian,produces,DOG,pas,9,0
2023-09-04,Croatian,produces,DOG,pas,10,0.05
2023-09-04,Croatian,produces,DOG,pas,11,0
2023-09-04,Croatian,produces,DOG,pas,12,0.06
2023-09-04,Croatian,produces,DOG,pas,13,0.18
2023-09-04,Croatian,produces,DOG,pas,14,0.25
2023-09-04,Croatian,produces,DOG,pas,15,0.25
2023-09-04,Croatian,produces,DOG,pas,16,0.51
2023-09-04,Croatian,produces,DOG,pas,17,0.28
2023-09-04,Croatian,produces,DOG,pas,18,0.45
2023-09-04,Croatian,produces,DOG,pas,19,0.52
2023-09-04,Croatian,produces,DOG,pas,20,0.69
2023-09-04,Croatian,produces,DOG,pas,21,0.66
2023-09-04,Croatian,produces,DOG,pas,22,0.75
2023-09-04,Croatian,produces,DOG,pas,23,0.73
2023-09-04,Croatian,produces,DOG,pas,24,0.9
2023-09-04,Croatian,produces,DOG,pas,25,0.83
2023-09-04,Croatian,produces,DOG,pas,26,0.97
2023-09-04,Croatian,produces,DOG,pas,27,0.96
2023-09-04,Croatian,produces,DOG,pas,28,0.95
2023-09-04,Croatian,produces,DOG,pas,29,0.89
2023-09-04,Croatian,produces,DOG,pas,30,0.96
2023-09-04,Danish,produces,DOG,hund,8,0
2023-09-04,Danish,produces,DOG,hund,9,0
2023-09-04,Danish,produces,DOG,hund,10,0
2023-09-04,Danish,produces,DOG,hund,11,0
2023-09-04,Danish,produces,DOG,hund,12,0.03
2023-09-04,Danish,produces,DOG,hund,13,0.06
2023-09-04,Danish,produces,DOG,hund,14,0.07
2023-09-04,Danish,produces,DOG,hund,15,0.12
2023-09-04,Danish,produces,DOG,hund,16,0.18
2023-09-04,Danish,produces,DOG,hund,17,0.27
2023-09-04,Danish,produces,DOG,hund,18,0.34
2023-09-04,Danish,produces,DOG,hund,19,0.45
2023-09-04,Danish,produces,DOG,hund,20,0.59
2023-09-04,Danish,produces,DOG,hund,21,0.64
2023-09-04,Danish,produces,DOG,hund,22,0.72
2023-09-04,Danish,produces,DOG,hund,23,0.79
2023-09-04,Danish,produces,DOG,hund,24,0.88
2023-09-04,Danish,produces,DOG,hund,25,0.87
2023-09-04,Danish,produces,DOG,hund,26,0.94
2023-09-04,Danish,produces,DOG,hund,27,0.96
2023-09-04,Danish,produces,DOG,hund,28,0.96
2023-09-04,Danish,produces,DOG,hund,29,0.96
2023-09-04,Danish,produces,DOG,hund,30,0.98
2023-09-04,Danish,produces,DOG,hund,31,0.98
2023-09-04,Danish,produces,DOG,hund,32,1
2023-09-04,Danish,produces,DOG,hund,33,0.99
2023-09-04,Danish,produces,DOG,hund,34,0.99
2023-09-04,Danish,produces,DOG,hund,35,0.99
2023-09-04,Danish,produces,DOG,hund,36,1
2023-09-04,English (American),produces,DOG,dog,8,0.04
2023-09-04,English (American),produces,DOG,dog,9,0.03
2023-09-04,English (American),produces,DOG,dog,10,0.08
2023-09-04,English (American),produces,DOG,dog,11,0.15
2023-09-04,English (American),produces,DOG,dog,12,0.2
2023-09-04,English (American),produces,DOG,dog,13,0.3
2023-09-04,English (American),produces,DOG,dog,14,0.35
2023-09-04,English (American),produces,DOG,dog,15,0.51
2023-09-04,English (American),produces,DOG,dog,16,0.63
2023-09-04,English (American),produces,DOG,dog,17,0.61
2023-09-04,English (American),produces,DOG,dog,18,0.72
2023-09-04,English (American),produces,DOG,dog,19,0.77
2023-09-04,English (American),produces,DOG,dog,20,0.81
2023-09-04,English (American),produces,DOG,dog,21,0.82
2023-09-04,English (American),produces,DOG,dog,22,0.83
2023-09-04,English (American),produces,DOG,dog,23,0.85
2023-09-04,English (American),produces,DOG,dog,24,0.9
2023-09-04,English (American),produces,DOG,dog,25,0.93
2023-09-04,English (American),produces,DOG,dog,26,0.93
2023-09-04,English (American),produces,DOG,dog,27,0.94
2023-09-04,English (American),produces,DOG,dog,28,0.98
2023-09-04,English (American),produces,DOG,dog,29,0.95
