downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,HAND,手,16,0.15
2023-09-04,Cantonese,produces,HAND,手,17,0.33
2023-09-04,Cantonese,produces,HAND,手,18,0.4
2023-09-04,Cantonese,produces,HAND,手,19,0.41
2023-09-04,Cantonese,produces,HAND,手,20,0.58
2023-09-04,Cantonese,produces,HAND,手,21,0.65
2023-09-04,Cantonese,produces,HAND,手,22,0.69
2023-09-04,Cantonese,produces,HAND,手,23,0.72
2023-09-04,Cantonese,produces,HAND,手,24,0.78
2023-09-04,Cantonese,produces,HAND,手,25,0.89
2023-09-04,Cantonese,produces,HAND,手,26,0.85
2023-09-04,Cantonese,produces,HAND,手,27,0.95
2023-09-04,Cantonese,produces,HAND,手,28,0.95
2023-09-04,Cantonese,produces,HAND,手,29,0.97
2023-09-04,Cantonese,produces,HAND,手,30,0.97
2023-09-04,Danish,produces,HAND,hånd,8,0
2023-09-04,Danish,produces,HAND,hånd,9,0
2023-09-04,Danish,produces,HAND,hånd,10,0
2023-09-04,Danish,produces,HAND,hånd,11,0
2023-09-04,Danish,produces,HAND,hånd,12,0.01
2023-09-04,Danish,produces,HAND,hånd,13,0
2023-09-04,Danish,produces,HAND,hånd,14,0.01
2023-09-04,Danish,produces,HAND,hånd,15,0
2023-09-04,Danish,produces,HAND,hånd,16,0.03
2023-09-04,Danish,produces,HAND,hånd,17,0.05
2023-09-04,Danish,produces,HAND,hånd,18,0.1
2023-09-04,Danish,produces,HAND,hånd,19,0.17
2023-09-04,Danish,produces,HAND,hånd,20,0.34
2023-09-04,Danish,produces,HAND,hånd,21,0.37
2023-09-04,Danish,produces,HAND,hånd,22,0.57
2023-09-04,Danish,produces,HAND,hånd,23,0.58
2023-09-04,Danish,produces,HAND,hånd,24,0.73
2023-09-04,Danish,produces,HAND,hånd,25,0.8
2023-09-04,Danish,produces,HAND,hånd,26,0.84
2023-09-04,Danish,produces,HAND,hånd,27,0.92
2023-09-04,Danish,produces,HAND,hånd,28,0.89
2023-09-04,Danish,produces,HAND,hånd,29,0.91
2023-09-04,Danish,produces,HAND,hånd,30,0.94
2023-09-04,Danish,produces,HAND,hånd,31,0.95
2023-09-04,Danish,produces,HAND,hånd,32,0.97
2023-09-04,Danish,produces,HAND,hånd,33,0.99
2023-09-04,Danish,produces,HAND,hånd,34,0.99
2023-09-04,Danish,produces,HAND,hånd,35,0.98
2023-09-04,Danish,produces,HAND,hånd,36,0.98
2023-09-04,English (American),produces,HAND,hand,8,0.01
2023-09-04,English (American),produces,HAND,hand,9,0.01
2023-09-04,English (American),produces,HAND,hand,10,0.02
2023-09-04,English (American),produces,HAND,hand,11,0.02
2023-09-04,English (American),produces,HAND,hand,12,0.03
2023-09-04,English (American),produces,HAND,hand,13,0.05
2023-09-04,English (American),produces,HAND,hand,14,0.04
2023-09-04,English (American),produces,HAND,hand,15,0.08
2023-09-04,English (American),produces,HAND,hand,16,0.11
2023-09-04,English (American),produces,HAND,hand,17,0.13
2023-09-04,English (American),produces,HAND,hand,18,0.23
2023-09-04,English (American),produces,HAND,hand,19,0.34
2023-09-04,English (American),produces,HAND,hand,20,0.4
2023-09-04,English (American),produces,HAND,hand,21,0.53
2023-09-04,English (American),produces,HAND,hand,22,0.56
2023-09-04,English (American),produces,HAND,hand,23,0.68
2023-09-04,English (American),produces,HAND,hand,24,0.72
2023-09-04,English (American),produces,HAND,hand,25,0.79
2023-09-04,English (American),produces,HAND,hand,26,0.8
2023-09-04,English (American),produces,HAND,hand,27,0.83
2023-09-04,English (American),produces,HAND,hand,28,0.93
2023-09-04,English (American),produces,HAND,hand,29,0.9
2023-09-04,English (American),produces,HAND,hand,30,0.87
2023-09-04,French (Quebecois),produces,HAND,main,8,0
2023-09-04,French (Quebecois),produces,HAND,main,9,0
2023-09-04,French (Quebecois),produces,HAND,main,10,0
2023-09-04,French (Quebecois),produces,HAND,main,11,0
2023-09-04,French (Quebecois),produces,HAND,main,12,0.01
2023-09-04,French (Quebecois),produces,HAND,main,13,0.01
2023-09-04,French (Quebecois),produces,HAND,main,14,0.04
2023-09-04,French (Quebecois),produces,HAND,main,15,0.09
2023-09-04,French (Quebecois),produces,HAND,main,16,0.17
2023-09-04,French (Quebecois),produces,HAND,main,17,0.31
2023-09-04,French (Quebecois),produces,HAND,main,18,0.5
2023-09-04,French (Quebecois),produces,HAND,main,19,0.57
2023-09-04,French (Quebecois),produces,HAND,main,20,0.64
2023-09-04,French (Quebecois),produces,HAND,main,21,0.78
2023-09-04,French (Quebecois),produces,HAND,main,22,0.82
2023-09-04,French (Quebecois),produces,HAND,main,23,0.88
2023-09-04,French (Quebecois),produces,HAND,main,24,0.83
2023-09-04,French (Quebecois),produces,HAND,main,25,0.87
2023-09-04,French (Quebecois),produces,HAND,main,26,0.93
2023-09-04,French (Quebecois),produces,HAND,main,27,1
2023-09-04,French (Quebecois),produces,HAND,main,28,0.97
2023-09-04,French (Quebecois),produces,HAND,main,29,0.98
2023-09-04,French (Quebecois),produces,HAND,main,30,0.91
2023-09-04,German,produces,HAND,Hand,18,0.21
2023-09-04,German,produces,HAND,Hand,19,0.3
2023-09-04,German,produces,HAND,Hand,20,0.33
2023-09-04,German,produces,HAND,Hand,21,0.45
2023-09-04,German,produces,HAND,Hand,22,0.55
2023-09-04,German,produces,HAND,Hand,23,0.69
2023-09-04,German,produces,HAND,Hand,24,0.7
2023-09-04,German,produces,HAND,Hand,25,0.76
2023-09-04,German,produces,HAND,Hand,26,0.86
2023-09-04,German,produces,HAND,Hand,27,0.85
2023-09-04,German,produces,HAND,Hand,28,0.88
2023-09-04,German,produces,HAND,Hand,29,0.97
2023-09-04,German,produces,HAND,Hand,30,0.99
2023-09-04,Hebrew,produces,HAND,ידיים,11,0
2023-09-04,Hebrew,produces,HAND,ידיים,12,0
2023-09-04,Hebrew,produces,HAND,ידיים,13,0
2023-09-04,Hebrew,produces,HAND,ידיים,14,0
2023-09-04,Hebrew,produces,HAND,ידיים,15,0.5
2023-09-04,Hebrew,produces,HAND,ידיים,16,0.17
2023-09-04,Hebrew,produces,HAND,ידיים,17,0.33
2023-09-04,Hebrew,produces,HAND,ידיים,19,0.5
2023-09-04,Hebrew,produces,HAND,ידיים,20,0.56
2023-09-04,Hebrew,produces,HAND,ידיים,21,0.5
2023-09-04,Hebrew,produces,HAND,ידיים,22,1
2023-09-04,Hebrew,produces,HAND,ידיים,23,1
2023-09-04,Hebrew,produces,HAND,ידיים,24,0.82
2023-09-04,Hebrew,produces,HAND,"ידיים, יד/ ידיים",25,0.9
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,26,0.88
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,27,0.94
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,28,0.91
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,29,0.98
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,30,0.93
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,31,0.97
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,32,0.94
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,33,0.9
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,34,1
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,35,0.89
2023-09-04,Hebrew,produces,HAND,יד/ ידיים,36,0.8
2023-09-04,Italian,produces,HAND,mano,7,0
2023-09-04,Italian,produces,HAND,mano,8,0
2023-09-04,Italian,produces,HAND,mano,9,0
2023-09-04,Italian,produces,HAND,mano,10,0
2023-09-04,Italian,produces,HAND,mano,11,0
2023-09-04,Italian,produces,HAND,mano,12,0
2023-09-04,Italian,produces,HAND,mano,13,0
2023-09-04,Italian,produces,HAND,mano,14,0.03
2023-09-04,Italian,produces,HAND,mano,15,0.09
2023-09-04,Italian,produces,HAND,mano,16,0.12
2023-09-04,Italian,produces,HAND,mano,17,0.21
2023-09-04,Italian,produces,HAND,mano,18,0.33
2023-09-04,Italian,produces,HAND,mano,19,0.43
2023-09-04,Italian,produces,HAND,mano,20,0.43
2023-09-04,Italian,produces,HAND,mano,21,0.73
2023-09-04,Italian,produces,HAND,mano,22,0.68
2023-09-04,Italian,produces,HAND,mano,23,0.76
2023-09-04,Italian,produces,HAND,mano,24,0.88
2023-09-04,Italian,produces,HAND,mano,25,0.92
2023-09-04,Italian,produces,HAND,mano,26,0.93
2023-09-04,Italian,produces,HAND,mano,27,0.93
