downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,MOON,月亮/月光,16,0
2023-09-04,Cantonese,produces,MOON,月亮/月光,17,0.03
2023-09-04,Cantonese,produces,MOON,月亮/月光,18,0.03
2023-09-04,Cantonese,produces,MOON,月亮/月光,19,0.11
2023-09-04,Cantonese,produces,MOON,月亮/月光,20,0.21
2023-09-04,Cantonese,produces,MOON,月亮/月光,21,0.23
2023-09-04,Cantonese,produces,MOON,月亮/月光,22,0.19
2023-09-04,Cantonese,produces,MOON,月亮/月光,23,0.26
2023-09-04,Cantonese,produces,MOON,月亮/月光,24,0.38
2023-09-04,Cantonese,produces,MOON,月亮/月光,25,0.52
2023-09-04,Cantonese,produces,MOON,月亮/月光,26,0.44
2023-09-04,Cantonese,produces,MOON,月亮/月光,27,0.55
2023-09-04,Cantonese,produces,MOON,月亮/月光,28,0.52
2023-09-04,Cantonese,produces,MOON,月亮/月光,29,0.65
2023-09-04,Cantonese,produces,MOON,月亮/月光,30,0.83
2023-09-04,Croatian,produces,MOON,mjesec,8,0
2023-09-04,Croatian,produces,MOON,mjesec,9,0
2023-09-04,Croatian,produces,MOON,mjesec,10,0
2023-09-04,Croatian,produces,MOON,mjesec,11,0
2023-09-04,Croatian,produces,MOON,mjesec,12,0
2023-09-04,Croatian,produces,MOON,mjesec,13,0
2023-09-04,Croatian,produces,MOON,mjesec,14,0
2023-09-04,Croatian,produces,MOON,mjesec,15,0
2023-09-04,Croatian,produces,MOON,mjesec,16,0.02
2023-09-04,Croatian,produces,MOON,mjesec,17,0.04
2023-09-04,Croatian,produces,MOON,mjesec,18,0.05
2023-09-04,Croatian,produces,MOON,mjesec,19,0.1
2023-09-04,Croatian,produces,MOON,mjesec,20,0.23
2023-09-04,Croatian,produces,MOON,mjesec,21,0.21
2023-09-04,Croatian,produces,MOON,mjesec,22,0.33
2023-09-04,Croatian,produces,MOON,mjesec,23,0.35
2023-09-04,Croatian,produces,MOON,mjesec,24,0.5
2023-09-04,Croatian,produces,MOON,mjesec,25,0.5
2023-09-04,Croatian,produces,MOON,mjesec,26,0.62
2023-09-04,Croatian,produces,MOON,mjesec,27,0.48
2023-09-04,Croatian,produces,MOON,mjesec,28,0.71
2023-09-04,Croatian,produces,MOON,mjesec,29,0.57
2023-09-04,Croatian,produces,MOON,mjesec,30,0.68
2023-09-04,Danish,produces,MOON,måne,8,0
2023-09-04,Danish,produces,MOON,måne,9,0
2023-09-04,Danish,produces,MOON,måne,10,0
2023-09-04,Danish,produces,MOON,måne,11,0
2023-09-04,Danish,produces,MOON,måne,12,0.01
2023-09-04,Danish,produces,MOON,måne,13,0
2023-09-04,Danish,produces,MOON,måne,14,0
2023-09-04,Danish,produces,MOON,måne,15,0
2023-09-04,Danish,produces,MOON,måne,16,0.02
2023-09-04,Danish,produces,MOON,måne,17,0.03
2023-09-04,Danish,produces,MOON,måne,18,0.08
2023-09-04,Danish,produces,MOON,måne,19,0.08
2023-09-04,Danish,produces,MOON,måne,20,0.2
2023-09-04,Danish,produces,MOON,måne,21,0.24
2023-09-04,Danish,produces,MOON,måne,22,0.34
2023-09-04,Danish,produces,MOON,måne,23,0.36
2023-09-04,Danish,produces,MOON,måne,24,0.57
2023-09-04,Danish,produces,MOON,måne,25,0.58
2023-09-04,Danish,produces,MOON,måne,26,0.74
2023-09-04,Danish,produces,MOON,måne,27,0.7
2023-09-04,Danish,produces,MOON,måne,28,0.77
2023-09-04,Danish,produces,MOON,måne,29,0.79
2023-09-04,Danish,produces,MOON,måne,30,0.86
2023-09-04,Danish,produces,MOON,måne,31,0.88
2023-09-04,Danish,produces,MOON,måne,32,0.92
2023-09-04,Danish,produces,MOON,måne,33,0.91
