downloaded,language,measure,uni_lemma,words,age,prop
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,16,0.02
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,17,0.11
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,18,0.18
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,19,0.2
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,20,0.32
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,21,0.41
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,22,0.43
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,23,0.51
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,24,0.59
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,25,0.77
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,26,0.75
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,27,0.87
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,28,0.88
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,29,0.93
2023-09-04,Cantonese,produces,ICE CREAM,雪糕,30,0.93
2023-09-04,Croatian,produces,ICE CREAM,sladoled,8,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,9,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,10,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,11,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,12,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,13,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,14,0
2023-09-04,Croatian,produces,ICE CREAM,sladoled,15,0
2023-09-04,Croatian,produces,ICE CREAM,"sladoled, sladole",16,0.11
2023-09-04,Croatian,produces,ICE CREAM,sladole,17,0.2
2023-09-04,Croatian,produces,ICE CREAM,sladole,18,0
2023-09-04,Croatian,produces,ICE CREAM,sladole,19,0.1
2023-09-04,Croatian,produces,ICE CREAM,sladole,20,0.12
2023-09-04,Croatian,produces,ICE CREAM,sladole,21,0.14
2023-09-04,Croatian,produces,ICE CREAM,sladole,22,0.17
2023-09-04,Croatian,produces,ICE CREAM,sladole,23,0.27
2023-09-04,Croatian,produces,ICE CREAM,sladole,24,0.43
2023-09-04,Croatian,produces,ICE CREAM,sladole,25,0.57
2023-09-04,Croatian,produces,ICE CREAM,sladole,26,0.59
2023-09-04,Croatian,produces,ICE CREAM,sladole,27,0.84
2023-09-04,Croatian,produces,ICE CREAM,sladole,28,0.95
2023-09-04,Croatian,produces,ICE CREAM,sladole,29,0.82
2023-09-04,Croatian,produces,ICE CREAM,sladole,30,0.86
2023-09-04,Danish,produces,ICE CREAM,is,8,0.01
2023-09-04,Danish,produces,ICE CREAM,is,9,0
2023-09-04,Danish,produces,ICE CREAM,is,10,0
2023-09-04,Danish,produces,ICE CREAM,is,11,0.01
2023-09-04,Danish,produces,ICE CREAM,is,12,0.02
2023-09-04,Danish,produces,ICE CREAM,is,13,0.01
2023-09-04,Danish,produces,ICE CREAM,is,14,0.04
2023-09-04,Danish,produces,ICE CREAM,is,15,0.06
2023-09-04,Danish,produces,ICE CREAM,is,16,0.16
2023-09-04,Danish,produces,ICE CREAM,is,17,0.28
2023-09-04,Danish,produces,ICE CREAM,is,18,0.41
2023-09-04,Danish,produces,ICE CREAM,is,19,0.56
2023-09-04,Danish,produces,ICE CREAM,is,20,0.65
2023-09-04,Danish,produces,ICE CREAM,is,21,0.74
2023-09-04,Danish,produces,ICE CREAM,is,22,0.86
2023-09-04,Danish,produces,ICE CREAM,is,23,0.87
2023-09-04,Danish,produces,ICE CREAM,is,24,0.92
2023-09-04,Danish,produces,ICE CREAM,is,25,0.92
2023-09-04,Danish,produces,ICE CREAM,is,26,0.98
2023-09-04,Danish,produces,ICE CREAM,is,27,0.97
2023-09-04,Danish,produces,ICE CREAM,is,28,0.98
2023-09-04,Danish,produces,ICE CREAM,is,29,0.97
2023-09-04,Danish,produces,ICE CREAM,is,30,0.98
2023-09-04,Danish,produces,ICE CREAM,is,31,0.98
2023-09-04,Danish,produces,ICE CREAM,is,32,0.99
2023-09-04,Danish,produces,ICE CREAM,is,33,1
2023-09-04,Danish,produces,ICE CREAM,is,34,0.99
2023-09-04,Danish,produces,ICE CREAM,is,35,1
2023-09-04,Danish,produces,ICE CREAM,is,36,1
2023-09-04,English (American),produces,ICE CREAM,ice cream,8,0.01
2023-09-04,English (American),produces,ICE CREAM,ice cream,9,0.01
2023-09-04,English (American),produces,ICE CREAM,ice cream,10,0.01
2023-09-04,English (American),produces,ICE CREAM,ice cream,11,0.02
2023-09-04,English (American),produces,ICE CREAM,ice cream,12,0.02
2023-09-04,English (American),produces,ICE CREAM,ice cream,13,0.03
2023-09-04,English (American),produces,ICE CREAM,ice cream,14,0.03
2023-09-04,English (American),produces,ICE CREAM,ice cream,15,0.07
2023-09-04,English (American),produces,ICE CREAM,ice cream,16,0.09
2023-09-04,English (American),produces,ICE CREAM,ice cream,17,0.1
2023-09-04,English (American),produces,ICE CREAM,ice cream,18,0.17
2023-09-04,English (American),produces,ICE CREAM,ice cream,19,0.28
2023-09-04,English (American),produces,ICE CREAM,ice cream,20,0.32
2023-09-04,English (American),produces,ICE CREAM,ice cream,21,0.38
2023-09-04,English (American),produces,ICE CREAM,ice cream,22,0.45
2023-09-04,English (American),produces,ICE CREAM,ice cream,23,0.57
2023-09-04,English (American),produces,ICE CREAM,ice cream,24,0.65
2023-09-04,English (American),produces,ICE CREAM,ice cream,25,0.73
2023-09-04,English (American),produces,ICE CREAM,ice cream,26,0.77
2023-09-04,English (American),produces,ICE CREAM,ice cream,27,0.81
2023-09-04,English (American),produces,ICE CREAM,ice cream,28,0.9
2023-09-04,English (American),produces,ICE CREAM,ice cream,29,0.86
2023-09-04,English (American),produces,ICE CREAM,ice cream,30,0.88
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,8,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,9,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,10,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,11,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,12,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,13,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,14,0
2023-09-04,French (Quebecois),produces,ICE CREAM,crème glacée,15,0.03
